Temp,Pork,Fish,Chicken
26.59,1016.81,1015.6,1018.07
26.58,1016.83,1015.62,1018.07
26.62,1016.82,1015.61,1018.09
26.61,1016.84,1015.6,1018.11
26.6,1016.86,1015.59,1018.13
26.58,1016.88,1015.61,1018.12
26.57,1016.9,1015.6,1018.14
26.58,1016.92,1015.59,1018.16
26.62,1016.94,1015.61,1018.18
26.59,1016.96,1015.6,1018.2
26.6,1016.95,1015.59,1018.22
26.62,1016.97,1015.58,1018.24
26.62,1016.96,1015.57,1018.26
26.59,1016.98,1015.56,1018.28
26.62,1016.97,1015.55,1018.28
26.63,1016.99,1015.54,1018.3
26.62,1017.01,1015.53,1018.32
26.65,1017,1015.52,1018.32
26.68,1016.99,1015.54,1018.34
26.68,1017.01,1015.56,1018.36
26.66,1017,1015.58,1018.35
26.62,1016.99,1015.6,1018.37
26.68,1016.98,1015.62,1018.39
26.65,1016.97,1015.61,1018.41
26.64,1016.99,1015.63,1018.41
26.64,1017.01,1015.65,1018.43
26.58,1017,1015.67,1018.45
26.66,1017.02,1015.66,1018.47
26.65,1017.02,1015.68,1018.47
26.67,1017.02,1015.67,1018.49
26.67,1017.04,1015.66,1018.49
26.67,1017.04,1015.68,1018.49
26.72,1017.06,1015.7,1018.51
26.69,1017.08,1015.69,1018.51
26.73,1017.1,1015.71,1018.51
26.74,1017.12,1015.73,1018.51
26.7,1017.11,1015.72,1018.51
26.7,1017.13,1015.74,1018.51
26.71,1017.15,1015.73,1018.53
26.73,1017.17,1015.72,1018.53
26.79,1017.17,1015.74,1018.55
26.86,1017.17,1015.73,1018.57
26.96,1017.19,1015.72,1018.57
27,1017.21,1015.71,1018.59
26.99,1017.2,1015.7,1018.58
26.94,1017.19,1015.69,1018.6
26.88,1017.19,1015.71,1018.59
26.92,1017.19,1015.7,1018.61
26.88,1017.19,1015.72,1018.61
26.9,1017.21,1015.74,1018.61
26.92,1017.23,1015.76,1018.63
26.94,1017.22,1015.75,1018.65
26.93,1017.21,1015.77,1018.65
26.91,1017.2,1015.76,1018.65
26.88,1017.22,1015.75,1018.65
26.91,1017.24,1015.74,1018.67
26.95,1017.26,1015.76,1018.66
26.93,1017.25,1015.75,1018.66
26.93,1017.27,1015.74,1018.66
26.96,1017.27,1015.76,1018.68
26.93,1017.27,1015.75,1018.67
26.98,1017.29,1015.77,1018.66
26.95,1017.29,1015.79,1018.66
26.91,1017.31,1015.78,1018.66
26.96,1017.33,1015.77,1018.68
27.07,1017.35,1015.79,1018.67
27.07,1017.35,1015.81,1018.69
27.04,1017.37,1015.83,1018.69
26.98,1017.39,1015.85,1018.71
27.01,1017.38,1015.87,1018.73
27.01,1017.4,1015.86,1018.75
27.02,1017.4,1015.88,1018.75
27.02,1017.42,1015.9,1018.77
27.01,1017.44,1015.92,1018.79
27.02,1017.46,1015.94,1018.79
27.03,1017.46,1015.93,1018.81
27.02,1017.46,1015.92,1018.81
27.01,1017.46,1015.91,1018.83
27.02,1017.46,1015.93,1018.85
27.03,1017.46,1015.95,1018.84
26.99,1017.46,1015.94,1018.86
26.96,1017.46,1015.93,1018.88
26.95,1017.46,1015.92,1018.9
26.94,1017.48,1015.91,1018.9
26.92,1017.48,1015.9,1018.92
26.91,1017.48,1015.89,1018.94
26.94,1017.48,1015.91,1018.94
26.98,1017.48,1015.9,1018.94
27,1017.48,1015.92,1018.94
27.02,1017.48,1015.94,1018.94
27.04,1017.48,1015.96,1018.94
27.13,1017.5,1015.98,1018.94
27.08,1017.52,1016,1018.94
27.08,1017.54,1016.02,1018.94
27.04,1017.54,1016.01,1018.96
27.03,1017.56,1016,1018.96
27.03,1017.58,1016.02,1018.98
27.04,1017.6,1016.04,1019
26.98,1017.6,1016.03,1019
26.81,1017.6,1016.02,1019.02
26.63,1017.6,1016.04,1019.02
26.5,1017.6,1016.06,1019.04
26.55,1017.6,1016.05,1019.04
26.44,1017.6,1016.04,1019.04
26.4,1017.62,1016.06,1019.06
26.37,1017.62,1016.08,1019.06
26.39,1017.64,1016.07,1019.06
26.46,1017.64,1016.09,1019.08
26.39,1017.66,1016.08,1019.08
26.37,1017.66,1016.1,1019.1
26.39,1017.66,1016.09,1019.12
26.44,1017.68,1016.11,1019.12
26.41,1017.68,1016.1,1019.12
26.3,1017.7,1016.12,1019.14
26.36,1017.72,1016.14,1019.16
26.34,1017.72,1016.13,1019.18
26.32,1017.72,1016.12,1019.2
26.21,1017.74,1016.14,1019.22
26.15,1017.74,1016.16,1019.24
26.13,1017.74,1016.15,1019.24
26.13,1017.74,1016.14,1019.26
26.18,1017.74,1016.16,1019.28
26.15,1017.76,1016.15,1019.3
26.1,1017.76,1016.14,1019.32
26.12,1017.78,1016.13,1019.32
26.08,1017.8,1016.15,1019.32
26.17,1017.82,1016.17,1019.34
26.09,1017.84,1016.19,1019.36
26.12,1017.84,1016.18,1019.38
26.11,1017.84,1016.17,1019.4
26.1,1017.86,1016.16,1019.42
26.05,1017.88,1016.15,1019.41
26.08,1017.9,1016.14,1019.43
26.1,1017.92,1016.13,1019.42
26.02,1017.92,1016.12,1019.41
26.04,1017.92,1016.11,1019.43
26.01,1017.94,1016.1,1019.42
25.94,1017.96,1016.12,1019.44
25.97,1017.96,1016.14,1019.46
25.9,1017.98,1016.13,1019.48
25.92,1017.98,1016.12,1019.48
26.09,1017.98,1016.11,1019.48
26.1,1018,1016.1,1019.5
26.04,1018.02,1016.12,1019.5
26.08,1018.04,1016.14,1019.5
26.17,1018.06,1016.13,1019.5
26.26,1018.06,1016.12,1019.52
26.13,1018.08,1016.11,1019.54
26.16,1018.1,1016.1,1019.54
26.12,1018.12,1016.12,1019.54
26.19,1018.14,1016.14,1019.56
26.02,1018.16,1016.16,1019.58
25.97,1018.16,1016.18,1019.6
25.99,1018.18,1016.2,1019.62
25.9,1018.2,1016.22,1019.64
25.92,1018.22,1016.24,1019.66
26.65,1018.24,1016.23,1019.68
26.63,1018.24,1016.25,1019.7
26.66,1018.26,1016.27,1019.72
26.62,1018.28,1016.26,1019.74
26.59,1018.28,1016.25,1019.76
26.59,1018.28,1016.24,1019.75
26.62,1018.3,1016.23,1019.75
26.6,1018.32,1016.22,1019.75
26.6,1018.32,1016.24,1019.75
26.55,1018.34,1016.26,1019.77
26.64,1018.36,1016.25,1019.79
26.6,1018.38,1016.24,1019.79
26.62,1018.38,1016.23,1019.81
26.59,1018.38,1016.25,1019.83
26.64,1018.4,1016.24,1019.85
26.58,1018.42,1016.23,1019.84
26.6,1018.44,1016.22,1019.83
26.59,1018.46,1016.21,1019.83
26.56,1018.46,1016.23,1019.85
26.59,1018.46,1016.25,1019.84
26.62,1018.48,1016.27,1019.83
26.59,1018.5,1016.26,1019.85
26.61,1018.5,1016.25,1019.87
26.62,1018.5,1016.27,1019.89
26.62,1018.52,1016.26,1019.91
26.57,1018.51,1016.28,1019.91
26.6,1018.53,1016.27,1019.93
26.65,1018.53,1016.29,1019.92
26.61,1018.53,1016.31,1019.94
26.66,1018.53,1016.33,1019.94
26.68,1018.53,1016.32,1019.94
26.67,1018.55,1016.31,1019.94
26.64,1018.55,1016.33,1019.96
26.65,1018.57,1016.32,1019.98
26.68,1018.59,1016.34,1020
26.66,1018.59,1016.36,1020.02
26.63,1018.59,1016.38,1020.04
26.64,1018.59,1016.4,1020.04
26.62,1018.59,1016.42,1020.06
26.67,1018.61,1016.44,1020.06
26.65,1018.61,1016.43,1020.08
26.67,1018.63,1016.45,1020.08
26.64,1018.63,1016.47,1020.1
26.68,1018.65,1016.49,1020.09
26.72,1018.65,1016.48,1020.11
26.69,1018.67,1016.5,1020.13
26.73,1018.67,1016.52,1020.15
26.75,1018.67,1016.54,1020.17
26.7,1018.67,1016.56,1020.19
26.7,1018.67,1016.55,1020.19
26.7,1018.67,1016.54,1020.21
26.73,1018.67,1016.56,1020.2
26.83,1018.69,1016.58,1020.2
26.86,1018.69,1016.6,1020.22
26.95,1018.69,1016.62,1020.21
26.99,1018.71,1016.64,1020.23
26.98,1018.73,1016.63,1020.23
26.93,1018.75,1016.62,1020.25
26.9,1018.77,1016.64,1020.27
26.92,1018.79,1016.63,1020.29
26.88,1018.78,1016.62,1020.31
26.9,1018.78,1016.61,1020.33
26.94,1018.78,1016.63,1020.33
26.95,1018.78,1016.62,1020.33
26.92,1018.8,1016.64,1020.35
26.91,1018.82,1016.63,1020.37
26.89,1018.82,1016.65,1020.37
26.93,1018.84,1016.67,1020.39
26.96,1018.86,1016.66,1020.38
26.93,1018.88,1016.68,1020.37
26.95,1018.88,1016.67,1020.37
26.95,1018.9,1016.66,1020.37
26.9,1018.9,1016.68,1020.39
26.99,1018.9,1016.67,1020.41
26.94,1018.9,1016.66,1020.43
26.93,1018.9,1016.65,1020.45
26.96,1018.9,1016.64,1020.45
27.06,1018.92,1016.66,1020.47
27.07,1018.92,1016.65,1020.49
27.04,1018.92,1016.67,1020.49
26.98,1018.94,1016.66,1020.49
27.02,1018.94,1016.68,1020.49
27.01,1018.94,1016.7,1020.49
27.01,1018.94,1016.72,1020.51
27.01,1018.94,1016.74,1020.5
27,1018.96,1016.76,1020.52
27.01,1018.96,1016.78,1020.54
27.02,1018.98,1016.77,1020.54
27.03,1018.98,1016.79,1020.56
27.01,1018.98,1016.78,1020.56
27.01,1019,1016.8,1020.58
27.02,1019.02,1016.79,1020.58
26.99,1019.04,1016.78,1020.58
26.94,1019.06,1016.8,1020.6
26.93,1019.08,1016.79,1020.62
26.93,1019.1,1016.81,1020.64
26.91,1019.12,1016.8,1020.66
26.9,1019.11,1016.79,1020.66
26.95,1019.11,1016.78,1020.68
27,1019.13,1016.77,1020.67
27.01,1019.15,1016.79,1020.66
27.01,1019.17,1016.81,1020.68
27.06,1019.19,1016.83,1020.7
27.14,1019.21,1016.82,1020.7
27.08,1019.23,1016.81,1020.7
27.05,1019.25,1016.8,1020.72
27.03,1019.27,1016.82,1020.74
27.01,1019.26,1016.81,1020.76
27,1019.26,1016.83,1020.78
27.03,1019.28,1016.82,1020.8
26.99,1019.3,1016.84,1020.82
26.78,1019.3,1016.83,1020.82
26.64,1019.32,1016.85,1020.82
26.49,1019.34,1016.84,1020.84
26.55,1019.36,1016.83,1020.86
26.45,1019.36,1016.85,1020.88
26.4,1019.38,1016.84,1020.9
26.4,1019.38,1016.86,1020.92
26.37,1019.4,1016.85,1020.91
26.46,1019.4,1016.84,1020.93
26.39,1019.4,1016.86,1020.92
26.36,1019.42,1016.85,1020.94
26.39,1019.44,1016.87,1020.96
26.47,1019.44,1016.86,1020.96
26.42,1019.46,1016.85,1020.96
26.37,1019.46,1016.87,1020.96
26.38,1019.48,1016.86,1020.98
26.35,1019.5,1016.88,1021
26.28,1019.52,1016.87,1021
26.2,1019.54,1016.86,1021
26.15,1019.53,1016.88,1021.02
26.13,1019.55,1016.87,1021.02
26.14,1019.55,1016.89,1021.02
26.17,1019.55,1016.88,1021.02
26.15,1019.55,1016.87,1021.04
26.06,1019.55,1016.86,1021.04
26.11,1019.55,1016.85,1021.06
26.09,1019.55,1016.84,1021.06
26.16,1019.57,1016.86,1021.06
26.1,1019.59,1016.85,1021.06
26.05,1019.59,1016.84,1021.06
26.14,1019.61,1016.86,1021.08
26.1,1019.63,1016.88,1021.1
26.07,1019.65,1016.87,1021.09
26.08,1019.67,1016.86,1021.11
26.08,1019.69,1016.88,1021.13
26.03,1019.71,1016.9,1021.12
26.03,1019.71,1016.89,1021.12
26.02,1019.73,1016.88,1021.14
26,1019.75,1016.87,1021.16
25.98,1019.75,1016.89,1021.18
25.9,1019.75,1016.88,1021.17
25.91,1019.75,1016.9,1021.19
26.09,1019.77,1016.92,1021.21
26.1,1019.76,1016.94,1021.2
26.04,1019.78,1016.93,1021.22
26.08,1019.78,1016.92,1021.21
26.18,1019.8,1016.91,1021.2
26.25,1019.8,1016.93,1021.22
26.11,1019.82,1016.92,1021.21
26.19,1019.82,1016.91,1021.23
26.15,1019.84,1016.9,1021.25
26.12,1019.86,1016.92,1021.25
26,1019.86,1016.94,1021.25
25.97,1019.86,1016.96,1021.27
25.99,1019.88,1016.98,1021.27
25.91,1019.88,1016.97,1021.29
25.9,1019.9,1016.96,1021.29
27.11,1019.9,1016.95,1021.31
27.08,1019.9,1016.94,1021.33
27.01,1019.9,1016.96,1021.35
26.95,1019.92,1016.98,1021.37
26.89,1019.92,1017,1021.39
26.89,1019.94,1017.02,1021.38
26.9,1019.96,1017.04,1021.37
27,1019.96,1017.03,1021.39
27.18,1019.98,1017.05,1021.41
27.24,1020,1017.04,1021.41
27.24,1020.02,1017.06,1021.41
27.29,1020.01,1017.08,1021.41
27.47,1020.01,1017.1,1021.41
27.58,1020.01,1017.09,1021.43
27.54,1020.01,1017.11,1021.45
27.38,1020.01,1017.1,1021.45
27.27,1020.03,1017.09,1021.45
27.18,1020.05,1017.11,1021.47
27.13,1020.05,1017.13,1021.46
27.13,1020.07,1017.15,1021.48
27.1,1020.07,1017.17,1021.5
27.06,1020.07,1017.16,1021.52
27.11,1020.07,1017.15,1021.54
27.14,1020.09,1017.14,1021.56
27.19,1020.09,1017.16,1021.56
27.17,1020.09,1017.18,1021.56
27.21,1020.09,1017.2,1021.58
27.16,1020.11,1017.19,1021.6
27.13,1020.13,1017.21,1021.59
27.21,1020.15,1017.23,1021.58
27.27,1020.17,1017.25,1021.6
27.09,1020.17,1017.24,1021.62
27.15,1020.19,1017.23,1021.64
27.22,1020.19,1017.22,1021.66
27.07,1020.21,1017.24,1021.68
27.2,1020.21,1017.23,1021.7
27.15,1020.23,1017.22,1021.7
27.06,1020.23,1017.24,1021.72
26.98,1020.25,1017.26,1021.71
27.01,1020.25,1017.28,1021.73
27.02,1020.27,1017.3,1021.75
26.95,1020.26,1017.32,1021.77
27,1020.26,1017.31,1021.77
27.01,1020.26,1017.33,1021.77
27.02,1020.26,1017.35,1021.79
27,1020.26,1017.34,1021.79
27.1,1020.26,1017.36,1021.79
27.05,1020.26,1017.35,1021.79
27.14,1020.28,1017.34,1021.79
27.08,1020.3,1017.33,1021.79
27.07,1020.3,1017.32,1021.79
27.07,1020.32,1017.34,1021.79
27.11,1020.31,1017.36,1021.81
27.01,1020.3,1017.35,1021.83
27.12,1020.3,1017.37,1021.85
27.16,1020.3,1017.36,1021.87
27.15,1020.3,1017.35,1021.89
27.11,1020.32,1017.37,1021.91
27.02,1020.34,1017.36,1021.93
27.02,1020.34,1017.35,1021.95
26.97,1020.36,1017.34,1021.95
26.95,1020.35,1017.33,1021.97
26.99,1020.37,1017.32,1021.99
26.61,1020.37,1017.31,1021.99
26.62,1020.39,1017.3,1021.99
26.55,1020.38,1017.32,1022.01
26.51,1020.38,1017.31,1022.03
26.4,1020.4,1017.33,1022.05
26.3,1020.39,1017.32,1022.07
26.26,1020.38,1017.31,1022.09
26.39,1020.38,1017.3,1022.08
26.16,1020.38,1017.32,1022.08
26.25,1020.4,1017.34,1022.08
26.28,1020.39,1017.36,1022.08
26.34,1020.41,1017.38,1022.1
26.5,1020.41,1017.4,1022.12
26.44,1020.41,1017.42,1022.12
26.47,1020.41,1017.41,1022.12
26.44,1020.41,1017.4,1022.12
26.24,1020.43,1017.39,1022.14
26.53,1020.43,1017.38,1022.13
26.44,1020.45,1017.37,1022.15
26.61,1020.45,1017.36,1022.17
26.39,1020.47,1017.35,1022.19
26.47,1020.49,1017.34,1022.19
26.44,1020.49,1017.33,1022.21
26.51,1020.51,1017.32,1022.2
26.49,1020.51,1017.31,1022.2
26.54,1020.51,1017.33,1022.2
26.52,1020.53,1017.35,1022.22
26.48,1020.52,1017.37,1022.24
26.53,1020.54,1017.36,1022.26
26.5,1020.54,1017.35,1022.28
26.5,1020.56,1017.37,1022.3
26.46,1020.55,1017.39,1022.32
26.52,1020.57,1017.38,1022.34
26.72,1020.59,1017.4,1022.33
26.82,1020.59,1017.42,1022.33
26.83,1020.61,1017.44,1022.35
26.95,1020.63,1017.46,1022.34
26.99,1020.65,1017.48,1022.36
27.08,1020.67,1017.5,1022.38
27.08,1020.67,1017.49,1022.4
27.09,1020.67,1017.48,1022.42
27.11,1020.69,1017.5,1022.41
27.23,1020.71,1017.52,1022.41
27.29,1020.73,1017.54,1022.41
27.38,1020.72,1017.56,1022.41
27.43,1020.72,1017.55,1022.43
27.45,1020.72,1017.57,1022.45
27.44,1020.72,1017.56,1022.45
27.33,1020.74,1017.55,1022.45
27.35,1020.74,1017.54,1022.45
27.29,1020.76,1017.53,1022.47
27.3,1020.76,1017.52,1022.49
27.27,1020.76,1017.51,1022.49
27.24,1020.76,1017.5,1022.51
27.34,1020.78,1017.52,1022.53
27.33,1020.77,1017.51,1022.53
27.32,1020.76,1017.5,1022.53
27.15,1020.76,1017.49,1022.55
27.14,1020.78,1017.51,1022.54
27.17,1020.77,1017.5,1022.54
27.2,1020.76,1017.49,1022.56
27.23,1020.78,1017.51,1022.56
27.26,1020.77,1017.53,1022.58
27.3,1020.76,1017.52,1022.58
27.29,1020.76,1017.51,1022.6
27.3,1020.78,1017.5,1022.62
27.29,1020.77,1017.52,1022.61
27.32,1020.76,1017.54,1022.6
27.31,1020.76,1017.56,1022.59
27.31,1020.78,1017.55,1022.61
27.33,1020.77,1017.54,1022.63
27.36,1020.79,1017.53,1022.65
27.42,1020.81,1017.52,1022.67
27.46,1020.83,1017.51,1022.66
27.38,1020.85,1017.53,1022.65
27.37,1020.84,1017.55,1022.64
27.35,1020.86,1017.54,1022.63
27.44,1020.85,1017.56,1022.62
27.4,1020.84,1017.58,1022.61
27.43,1020.84,1017.6,1022.63
27.48,1020.86,1017.62,1022.62
27.41,1020.85,1017.64,1022.64
27.48,1020.84,1017.66,1022.66
27.55,1020.84,1017.65,1022.65
27.53,1020.84,1017.67,1022.67
27.53,1020.84,1017.66,1022.69
27.52,1020.84,1017.68,1022.71
27.53,1020.86,1017.67,1022.7
27.57,1020.88,1017.69,1022.72
27.55,1020.88,1017.68,1022.71
27.52,1020.88,1017.7,1022.7
27.49,1020.88,1017.72,1022.72
27.44,1020.9,1017.74,1022.71
27.44,1020.89,1017.73,1022.73
27.39,1020.88,1017.72,1022.72
27.45,1020.9,1017.71,1022.74
27.39,1020.92,1017.7,1022.73
27.41,1020.94,1017.69,1022.75
27.44,1020.96,1017.68,1022.74
27.47,1020.96,1017.67,1022.76
27.46,1020.98,1017.66,1022.75
27.46,1021,1017.68,1022.77
27.39,1021,1017.67,1022.79
27.39,1021.02,1017.69,1022.79
27.39,1021.04,1017.68,1022.79
27.39,1021.06,1017.67,1022.79
27.37,1021.08,1017.66,1022.79
27.44,1021.08,1017.68,1022.81
27.44,1021.08,1017.7,1022.83
27.4,1021.1,1017.69,1022.82
27.51,1021.09,1017.71,1022.81
27.55,1021.09,1017.7,1022.8
27.54,1021.09,1017.69,1022.79
27.54,1021.11,1017.68,1022.81
27.55,1021.1,1017.67,1022.83
27.54,1021.12,1017.66,1022.85
27.47,1021.12,1017.65,1022.84
27.44,1021.14,1017.67,1022.86
27.44,1021.14,1017.69,1022.88
27.47,1021.14,1017.68,1022.9
27.4,1021.14,1017.7,1022.89
27.44,1021.14,1017.69,1022.88
27.46,1021.16,1017.68,1022.9
27.47,1021.18,1017.67,1022.89
27.44,1021.18,1017.66,1022.88
27.43,1021.2,1017.68,1022.9
27.39,1021.2,1017.67,1022.92
27.46,1021.22,1017.66,1022.94
27.51,1021.24,1017.68,1022.96
27.47,1021.24,1017.7,1022.98
27.42,1021.26,1017.72,1023
27.44,1021.28,1017.71,1023.02
27.41,1021.27,1017.7,1023.04
27.47,1021.29,1017.72,1023.06
27.53,1021.29,1017.74,1023.05
27.54,1021.31,1017.73,1023.07
27.51,1021.3,1017.72,1023.06
27.55,1021.32,1017.74,1023.08
27.57,1021.31,1017.73,1023.1
27.56,1021.3,1017.72,1023.12
27.59,1021.32,1017.74,1023.11
27.53,1021.31,1017.76,1023.13
27.57,1021.3,1017.75,1023.15
27.56,1021.32,1017.77,1023.17
27.53,1021.34,1017.76,1023.16
27.52,1021.36,1017.75,1023.18
27.44,1021.38,1017.74,1023.17
27.46,1021.4,1017.76,1023.16
27.51,1021.39,1017.75,1023.15
27.47,1021.41,1017.77,1023.17
27.44,1021.41,1017.76,1023.19
27.44,1021.43,1017.78,1023.21
27.48,1021.43,1017.8,1023.2
27.4,1021.45,1017.79,1023.22
27.44,1021.47,1017.81,1023.24
27.4,1021.49,1017.8,1023.26
27.31,1021.49,1017.79,1023.25
27.29,1021.49,1017.78,1023.24
27.27,1021.49,1017.8,1023.23
27.26,1021.49,1017.79,1023.25
27.26,1021.49,1017.81,1023.27
27.28,1021.49,1017.8,1023.26
27.33,1021.49,1017.82,1023.28
27.38,1021.51,1017.81,1023.3
27.4,1021.51,1017.8,1023.32
27.32,1021.53,1017.79,1023.34
27.3,1021.55,1017.78,1023.33
27.31,1021.57,1017.77,1023.32
27.27,1021.59,1017.76,1023.31
27.24,1021.61,1017.75,1023.33
27.24,1021.63,1017.77,1023.32
27.21,1021.63,1017.76,1023.31
27.19,1021.65,1017.75,1023.33
27.18,1021.64,1017.77,1023.35
27.18,1021.64,1017.76,1023.34
27.2,1021.66,1017.75,1023.36
27.18,1021.66,1017.77,1023.38
27.22,1021.66,1017.79,1023.37
27.16,1021.68,1017.81,1023.36
27.14,1021.7,1017.8,1023.38
27.16,1021.7,1017.79,1023.4
27.12,1021.7,1017.78,1023.42
27.12,1021.7,1017.8,1023.41
27.08,1021.72,1017.82,1023.4
27.14,1021.74,1017.81,1023.42
27.11,1021.74,1017.8,1023.41
27.09,1021.76,1017.79,1023.43
27.07,1021.76,1017.78,1023.45
27.07,1021.76,1017.77,1023.47
27.09,1021.76,1017.79,1023.49
27.04,1021.76,1017.78,1023.48
27.02,1021.76,1017.8,1023.5
27.01,1021.76,1017.79,1023.52
27.03,1021.76,1017.81,1023.51
27.04,1021.76,1017.83,1023.53
27.06,1021.78,1017.82,1023.52
27.17,1021.8,1017.81,1023.54
27.2,1021.8,1017.83,1023.56
27.19,1021.82,1017.82,1023.55
27.15,1021.84,1017.81,1023.54
27.1,1021.86,1017.83,1023.56
27.09,1021.85,1017.82,1023.55
27.07,1021.87,1017.84,1023.57
27.1,1021.89,1017.86,1023.59
27.08,1021.91,1017.88,1023.61
27.03,1021.93,1017.87,1023.6
27.02,1021.95,1017.89,1023.59
27.01,1021.97,1017.88,1023.58
27,1021.97,1017.9,1023.57
26.97,1021.97,1017.89,1023.56
26.96,1021.99,1017.91,1023.58
26.94,1021.99,1017.93,1023.6
26.96,1021.99,1017.95,1023.59
26.9,1022.01,1017.94,1023.58
26.89,1022.03,1017.96,1023.57
27,1022.05,1017.95,1023.59
27.09,1022.07,1017.94,1023.58
27.23,1022.06,1017.96,1023.6
27.32,1022.05,1017.95,1023.59
27.38,1022.05,1017.97,1023.61
27.42,1022.05,1017.96,1023.63
27.46,1022.07,1017.95,1023.65
27.47,1022.09,1017.97,1023.64
27.5,1022.11,1017.96,1023.63
27.51,1022.1,1017.95,1023.65
27.52,1022.09,1017.97,1023.67
27.5,1022.09,1017.96,1023.69
27.53,1022.09,1017.95,1023.68
27.55,1022.11,1017.97,1023.7
27.54,1022.1,1017.99,1023.69
27.56,1022.12,1017.98,1023.68
27.54,1022.12,1018,1023.67
27.5,1022.12,1018.02,1023.69
27.51,1022.14,1018.01,1023.71
27.52,1022.16,1018,1023.7
27.54,1022.18,1017.99,1023.72
27.55,1022.2,1017.98,1023.71
27.56,1022.2,1018,1023.73
27.56,1022.22,1017.99,1023.75
27.56,1022.24,1017.98,1023.74
27.57,1022.24,1018,1023.73
27.58,1022.24,1018.02,1023.75
27.58,1022.26,1018.01,1023.74
27.59,1022.26,1018.03,1023.73
27.59,1022.26,1018.02,1023.75
27.58,1022.28,1018.04,1023.77
27.57,1022.27,1018.06,1023.76
27.55,1022.26,1018.08,1023.78
27.54,1022.26,1018.07,1023.77
27.58,1022.26,1018.09,1023.76
27.57,1022.26,1018.11,1023.75
27.55,1022.28,1018.13,1023.74
27.53,1022.3,1018.12,1023.73
27.55,1022.32,1018.11,1023.75
27.54,1022.31,1018.13,1023.77
27.46,1022.33,1018.15,1023.79
27.52,1022.33,1018.14,1023.81
27.55,1022.35,1018.13,1023.83
27.54,1022.37,1018.12,1023.85
27.57,1022.37,1018.14,1023.87
27.6,1022.39,1018.13,1023.89
27.59,1022.41,1018.12,1023.91
27.59,1022.41,1018.11,1023.93
27.58,1022.43,1018.1,1023.95
27.55,1022.43,1018.09,1023.94
27.53,1022.43,1018.08,1023.96
27.57,1022.45,1018.07,1023.98
27.59,1022.47,1018.09,1023.97
27.56,1022.47,1018.08,1023.96
27.59,1022.49,1018.1,1023.98
27.56,1022.51,1018.12,1023.97
27.58,1022.51,1018.14,1023.99
27.57,1022.53,1018.13,1024.01
27.54,1022.52,1018.15,1024.03
27.56,1022.51,1018.14,1024.02
27.56,1022.53,1018.16,1024.04
27.56,1022.52,1018.18,1024.04
27.54,1022.54,1018.2,1024.06
27.56,1022.54,1018.19,1024.08
27.58,1022.54,1018.21,1024.1
27.59,1022.54,1018.23,1024.12
27.55,1022.56,1018.25,1024.11
27.55,1022.58,1018.27,1024.1
27.54,1022.58,1018.26,1024.12
27.55,1022.58,1018.28,1024.11
27.55,1022.58,1018.3,1024.13
27.56,1022.6,1018.29,1024.12
27.53,1022.62,1018.28,1024.14
27.51,1022.62,1018.3,1024.16
27.51,1022.64,1018.32,1024.15
27.51,1022.64,1018.31,1024.17
27.51,1022.64,1018.3,1024.19
27.45,1022.64,1018.32,1024.18
27.19,1022.64,1018.34,1024.17
26.97,1022.64,1018.36,1024.16
27.19,1022.64,1018.35,1024.15
27.26,1022.64,1018.34,1024.14
27.39,1022.66,1018.36,1024.16
27.42,1022.68,1018.38,1024.18
27.01,1022.68,1018.37,1024.2
26.87,1022.7,1018.39,1024.19
27.06,1022.7,1018.38,1024.21
27.27,1022.72,1018.4,1024.2
27.38,1022.74,1018.42,1024.22
27.4,1022.76,1018.44,1024.24
27.46,1022.78,1018.43,1024.23
27.41,1022.8,1018.42,1024.22
27.18,1022.8,1018.44,1024.24
27.04,1022.8,1018.46,1024.26
27.02,1022.8,1018.48,1024.28
26.99,1022.82,1018.5,1024.3
27,1022.84,1018.49,1024.29
27.06,1022.84,1018.48,1024.29
26.96,1022.84,1018.47,1024.31
26.97,1022.86,1018.49,1024.33
26.96,1022.88,1018.48,1024.32
26.98,1022.88,1018.5,1024.34
27.07,1022.9,1018.52,1024.33
27.1,1022.92,1018.54,1024.32
27.21,1022.92,1018.53,1024.31
27.28,1022.92,1018.52,1024.3
27.33,1022.94,1018.51,1024.29
27.38,1022.93,1018.53,1024.31
27.38,1022.93,1018.55,1024.3
27.21,1022.95,1018.54,1024.32
27.06,1022.95,1018.56,1024.34
27,1022.95,1018.58,1024.36
26.99,1022.97,1018.6,1024.38
27.11,1022.99,1018.62,1024.4
27.02,1023.01,1018.61,1024.42
26.99,1023.03,1018.63,1024.41
27,1023.05,1018.62,1024.43
27,1023.05,1018.64,1024.45
27.08,1023.07,1018.63,1024.47
27.08,1023.06,1018.62,1024.49
27.19,1023.05,1018.61,1024.48
27.28,1023.07,1018.6,1024.5
27.33,1023.09,1018.62,1024.49
27.37,1023.09,1018.64,1024.51
27.35,1023.11,1018.63,1024.5
27.25,1023.1,1018.62,1024.49
27.25,1023.12,1018.64,1024.48
27.31,1023.14,1018.66,1024.5
27.35,1023.16,1018.65,1024.49
27.4,1023.18,1018.64,1024.51
27.37,1023.2,1018.66,1024.53
27.36,1023.2,1018.68,1024.52
27.38,1023.22,1018.7,1024.51
27.41,1023.22,1018.72,1024.53
27.37,1023.24,1018.74,1024.52
27.42,1023.26,1018.73,1024.51
27.44,1023.28,1018.72,1024.5
