Temp,Pork,Label
23.64,1022.93,Rotting
23.69,1022.93,Rotting
23.68,1022.95,Rotting
23.67,1022.95,Rotting
23.69,1022.95,Rotting
23.72,1022.97,Rotting
23.75,1022.99,Rotting
23.73,1023.01,Rotting
23.72,1023.03,Rotting
23.71,1023.05,Rotting
23.72,1023.05,Rotting
23.68,1023.07,Rotting
23.69,1023.06,Rotting
23.69,1023.05,Rotting
23.71,1023.07,Rotting
23.69,1023.09,Rotting
23.7,1023.09,Rotting
23.68,1023.11,Rotting
23.72,1023.1,Rotting
23.71,1023.12,Rotting
23.7,1023.14,Rotting
23.74,1023.16,Rotting
23.68,1023.18,Rotting
23.69,1023.2,Rotting
23.7,1023.2,Rotting
23.71,1023.22,Rotting
23.71,1023.22,Rotting
23.68,1023.24,Rotting
23.74,1023.26,Rotting
23.76,1023.28,Rotting
23.74,1023.27,Rotting
23.75,1023.26,Rotting
23.75,1023.26,Rotting
23.77,1023.26,Rotting
23.76,1023.26,Rotting
23.74,1023.28,Rotting
23.73,1023.27,Rotting
23.72,1023.26,Rotting
23.73,1023.28,Rotting
23.75,1023.3,Rotting
23.74,1023.32,Rotting
23.71,1023.34,Rotting
23.74,1023.34,Rotting
23.73,1023.34,Rotting
23.74,1023.34,Rotting
23.74,1023.36,Rotting
23.75,1023.35,Rotting
23.79,1023.34,Rotting
23.83,1023.34,Rotting
23.85,1023.36,Rotting
23.86,1023.35,Rotting
23.86,1023.37,Rotting
23.9,1023.37,Rotting
23.87,1023.39,Rotting
23.9,1023.38,Rotting
23.89,1023.4,Rotting
23.94,1023.42,Rotting
23.94,1023.44,Rotting
23.95,1023.46,Rotting
23.94,1023.48,Rotting
23.96,1023.5,Rotting
23.96,1023.52,Rotting
23.95,1023.51,Rotting
23.97,1023.53,Rotting
23.98,1023.55,Rotting
23.97,1023.55,Rotting
24.01,1023.55,Rotting
24,1023.57,Rotting
24.01,1023.56,Rotting
24,1023.55,Rotting
24.02,1023.55,Rotting
24.04,1023.57,Rotting
24.03,1023.59,Rotting
24.05,1023.61,Rotting
24.06,1023.63,Rotting
24.05,1023.63,Rotting
24.09,1023.65,Rotting
24.09,1023.67,Rotting
24.1,1023.69,Rotting
24.11,1023.68,Rotting
24.11,1023.68,Rotting
24.08,1023.68,Rotting
24.11,1023.68,Rotting
24.12,1023.7,Rotting
24.12,1023.72,Rotting
24.14,1023.74,Rotting
24.16,1023.74,Rotting
24.17,1023.74,Rotting
24.21,1023.74,Rotting
24.12,1023.76,Rotting
23.95,1023.76,Rotting
23.84,1023.78,Rotting
23.81,1023.77,Rotting
23.92,1023.76,Rotting
23.98,1023.76,Rotting
24,1023.78,Rotting
23.96,1023.8,Rotting
23.83,1023.82,Rotting
23.79,1023.84,Rotting
23.78,1023.86,Rotting
23.75,1023.88,Rotting
23.75,1023.88,Rotting
23.75,1023.9,Rotting
23.74,1023.89,Rotting
23.76,1023.91,Rotting
23.79,1023.93,Rotting
23.82,1023.93,Rotting
23.83,1023.93,Rotting
23.81,1023.93,Rotting
23.83,1023.93,Rotting
23.84,1023.93,Rotting
23.84,1023.93,Rotting
23.8,1023.93,Rotting
23.77,1023.93,Rotting
23.77,1023.95,Rotting
23.75,1023.95,Rotting
23.68,1023.95,Rotting
23.64,1023.97,Rotting
23.64,1023.97,Rotting
23.68,1023.99,Rotting
23.69,1023.99,Rotting
23.76,1023.99,Rotting
23.77,1024.01,Rotting
23.76,1024.01,Rotting
23.79,1024.03,Rotting
23.82,1024.05,Rotting
23.85,1024.07,Rotting
23.81,1024.09,Rotting
23.77,1024.11,Rotting
23.77,1024.13,Rotting
23.77,1024.13,Rotting
23.78,1024.13,Rotting
23.8,1024.13,Rotting
23.78,1024.13,Rotting
23.78,1024.15,Rotting
23.76,1024.14,Rotting
23.77,1024.14,Rotting
23.77,1024.14,Rotting
23.76,1024.14,Rotting
23.77,1024.16,Rotting
23.72,1024.16,Rotting
23.73,1024.16,Rotting
23.64,1024.18,Rotting
23.41,1024.18,Rotting
23.49,1024.18,Rotting
23.43,1024.2,Rotting
23.44,1024.22,Rotting
23.55,1024.24,Rotting
23.7,1024.24,Rotting
23.7,1024.26,Rotting
23.71,1024.26,Rotting
23.64,1024.26,Rotting
23.65,1024.28,Rotting
23.67,1024.3,Rotting
23.6,1024.29,Rotting
23.41,1024.28,Rotting
23.4,1024.3,Rotting
23.33,1024.32,Rotting
23.51,1024.31,Rotting
23.56,1024.3,Rotting
23.54,1024.29,Rotting
23.68,1024.31,Rotting
23.83,1024.3,Rotting
23.84,1024.29,Rotting
23.8,1024.31,Rotting
23.84,1024.33,Rotting
23.91,1024.35,Rotting
23.9,1024.34,Rotting
23.88,1024.33,Rotting
23.82,1024.35,Rotting
23.78,1024.34,Rotting
23.77,1024.33,Rotting
23.77,1024.32,Rotting
23.75,1024.34,Rotting
23.81,1024.36,Rotting
23.83,1024.35,Rotting
23.86,1024.37,Rotting
23.89,1024.39,Rotting
23.9,1024.38,Rotting
23.85,1024.4,Rotting
23.93,1024.39,Rotting
23.94,1024.38,Rotting
23.95,1024.37,Rotting
24.04,1024.36,Rotting
24.1,1024.38,Rotting
24.06,1024.37,Rotting
24.08,1024.36,Rotting
24.09,1024.38,Rotting
24.09,1024.4,Rotting
24.07,1024.42,Rotting
24.05,1024.44,Rotting
24,1024.43,Rotting
23.97,1024.42,Rotting
23.99,1024.44,Rotting
23.91,1024.46,Rotting
23.93,1024.48,Rotting
23.87,1024.47,Rotting
23.95,1024.49,Rotting
24.03,1024.51,Rotting
24.02,1024.53,Rotting
24.02,1024.52,Rotting
24.01,1024.51,Rotting
23.95,1024.53,Rotting
23.99,1024.52,Rotting
24.03,1024.54,Rotting
24.03,1024.53,Rotting
24.02,1024.55,Rotting
24.05,1024.54,Rotting
24.09,1024.56,Rotting
24.02,1024.55,Rotting
24.05,1024.54,Rotting
24.05,1024.53,Rotting
24.08,1024.52,Rotting
24.08,1024.54,Rotting
24.14,1024.53,Rotting
24.16,1024.52,Rotting
24.2,1024.54,Rotting
24.23,1024.53,Rotting
24.27,1024.52,Rotting
24.22,1024.54,Rotting
24.21,1024.56,Rotting
24.22,1024.55,Rotting
24.23,1024.57,Rotting
24.22,1024.56,Rotting
24.27,1024.55,Rotting
24.29,1024.57,Rotting
24.22,1024.56,Rotting
24.27,1024.55,Rotting
24.27,1024.57,Rotting
24.26,1024.56,Rotting
24.25,1024.58,Rotting
24.27,1024.6,Rotting
24.31,1024.62,Rotting
24.24,1024.61,Rotting
24.26,1024.6,Rotting
24.2,1024.62,Rotting
24.22,1024.61,Rotting
24.27,1024.63,Rotting
24.23,1024.62,Rotting
24.23,1024.64,Rotting
24.22,1024.66,Rotting
24.22,1024.68,Rotting
24.25,1024.67,Rotting
24.24,1024.66,Rotting
24.22,1024.65,Rotting
24.27,1024.64,Rotting
24.3,1024.64,Rotting
24.26,1024.66,Rotting
24.1,1024.68,Rotting
24.09,1024.67,Rotting
24.16,1024.69,Rotting
24.22,1024.68,Rotting
24.25,1024.67,Rotting
24.25,1024.69,Rotting
24.26,1024.68,Rotting
24.27,1024.67,Rotting
24.25,1024.69,Rotting
24.19,1024.68,Rotting
24.15,1024.7,Rotting
24.15,1024.72,Rotting
24.2,1024.74,Rotting
24.2,1024.73,Rotting
24.13,1024.75,Rotting
24.23,1024.77,Rotting
24.25,1024.79,Rotting
24.21,1024.78,Rotting
24.17,1024.77,Rotting
24.21,1024.76,Rotting
24.2,1024.75,Rotting
24.25,1024.77,Rotting
24.27,1024.79,Rotting
24.26,1024.81,Rotting
24.25,1024.83,Rotting
24.24,1024.82,Rotting
24.18,1024.84,Rotting
24.17,1024.83,Rotting
24.17,1024.82,Rotting
24.17,1024.81,Rotting
24.1,1024.83,Rotting
24.01,1024.85,Rotting
24.09,1024.87,Rotting
24.14,1024.89,Rotting
24.13,1024.91,Rotting
24.17,1024.9,Rotting
24.19,1024.89,Rotting
24.16,1024.88,Rotting
24.1,1024.87,Rotting
24.15,1024.86,Rotting
24.15,1024.88,Rotting
24.18,1024.87,Rotting
24.16,1024.89,Rotting
24.2,1024.91,Rotting
24.18,1024.9,Rotting
24.13,1024.92,Rotting
24.07,1024.91,Rotting
24.13,1024.9,Rotting
24.02,1024.89,Rotting
24.06,1024.91,Rotting
24.04,1024.9,Rotting
24,1024.92,Rotting
23.88,1024.94,Rotting
23.77,1024.93,Rotting
23.71,1024.92,Rotting
23.72,1024.91,Rotting
23.77,1024.9,Rotting
23.79,1024.89,Rotting
23.75,1024.91,Rotting
23.8,1024.93,Rotting
23.9,1024.92,Rotting
23.84,1024.94,Rotting
23.81,1024.93,Rotting
23.76,1024.95,Rotting
23.76,1024.97,Rotting
23.74,1024.97,Rotting
23.74,1024.99,Rotting
23.78,1025.01,Rotting
23.75,1025.03,Rotting
23.83,1025.05,Rotting
23.8,1025.04,Rotting
23.71,1025.06,Rotting
23.73,1025.05,Rotting
23.74,1025.07,Rotting
23.66,1025.09,Rotting
23.6,1025.08,Rotting
23.65,1025.1,Rotting
23.59,1025.09,Rotting
23.7,1025.08,Rotting
23.62,1025.07,Rotting
23.63,1025.06,Rotting
23.46,1025.05,Rotting
23.55,1025.07,Rotting
23.55,1025.06,Rotting
23.61,1025.05,Rotting
23.53,1025.04,Rotting
23.48,1025.03,Rotting
23.6,1025.05,Rotting
23.64,1025.04,Rotting
23.7,1025.06,Rotting
23.63,1025.08,Rotting
23.61,1025.1,Rotting
23.52,1025.09,Rotting
23.51,1025.08,Rotting
23.55,1025.07,Rotting
23.49,1025.09,Rotting
23.6,1025.08,Rotting
23.53,1025.1,Rotting
23.53,1025.09,Rotting
23.39,1025.11,Rotting
23.47,1025.1,Rotting
23.26,1025.12,Rotting
23.2,1025.14,Rotting
23.22,1025.16,Rotting
23.14,1025.15,Rotting
23.38,1025.17,Rotting
23.53,1025.16,Rotting
23.43,1025.18,Rotting
23.45,1025.17,Rotting
23.53,1025.19,Rotting
23.34,1025.18,Rotting
23.41,1025.2,Rotting
23.48,1025.19,Rotting
23.39,1025.21,Rotting
23.31,1025.23,Rotting
23.34,1025.22,Rotting
23.32,1025.24,Rotting
23.36,1025.23,Rotting
23.53,1025.25,Rotting
23.57,1025.27,Rotting
23.54,1025.29,Rotting
23.48,1025.31,Rotting
23.5,1025.3,Rotting
23.79,1025.32,Rotting
23.59,1025.34,Rotting
23.62,1025.36,Rotting
23.58,1025.38,Rotting
23.51,1025.4,Rotting
23.52,1025.42,Rotting
23.33,1025.41,Rotting
23.42,1025.43,Rotting
23.41,1025.42,Rotting
23.43,1025.44,Rotting
23.53,1025.43,Rotting
23.54,1025.42,Rotting
23.46,1025.41,Rotting
23.4,1025.43,Rotting
23.21,1025.45,Rotting
23.26,1025.47,Rotting
23.25,1025.49,Rotting
23.29,1025.51,Rotting
23.36,1025.5,Rotting
23.2,1025.49,Rotting
23.26,1025.51,Rotting
23.3,1025.53,Rotting
23.28,1025.55,Rotting
23.32,1025.54,Rotting
23.37,1025.56,Rotting
23.36,1025.55,Rotting
23.26,1025.57,Rotting
23.23,1025.59,Rotting
23.22,1025.58,Rotting
23.21,1025.57,Rotting
23.23,1025.56,Rotting
23.18,1025.55,Rotting
23.09,1025.54,Rotting
23.14,1025.53,Rotting
23.14,1025.52,Rotting
23.16,1025.51,Rotting
23.14,1025.5,Rotting
23.16,1025.52,Rotting
23.18,1025.54,Rotting
23,1025.56,Rotting
23.16,1025.58,Rotting
23.13,1025.6,Rotting
23.16,1025.59,Rotting
23.02,1025.58,Rotting
23.09,1025.57,Rotting
22.94,1025.56,Rotting
22.94,1025.58,Rotting
22.96,1025.6,Rotting
22.93,1025.59,Rotting
22.91,1025.61,Rotting
22.98,1025.63,Rotting
23,1025.62,Rotting
23.06,1025.64,Rotting
23.13,1025.64,Rotting
23.17,1025.64,Rotting
23.24,1025.64,Rotting
23.12,1025.64,Rotting
23.04,1025.66,Rotting
22.95,1025.65,Rotting
22.94,1025.67,Rotting
22.9,1025.69,Rotting
22.78,1025.71,Rotting
22.73,1025.7,Rotting
22.74,1025.72,Rotting
22.75,1025.72,Rotting
22.74,1025.72,Rotting
22.78,1025.74,Rotting
22.93,1025.73,Rotting
22.86,1025.75,Rotting
22.94,1025.77,Rotting
22.74,1025.76,Rotting
22.82,1025.78,Rotting
22.8,1025.8,Rotting
22.84,1025.79,Rotting
22.74,1025.78,Rotting
22.68,1025.77,Rotting
22.65,1025.76,Rotting
22.77,1025.78,Rotting
22.72,1025.77,Rotting
22.76,1025.79,Rotting
22.76,1025.81,Rotting
22.76,1025.83,Rotting
22.68,1025.85,Rotting
22.69,1025.84,Rotting
22.77,1025.83,Rotting
22.75,1025.85,Rotting
22.7,1025.87,Rotting
22.72,1025.86,Rotting
22.72,1025.85,Rotting
22.68,1025.87,Rotting
22.76,1025.89,Rotting
22.8,1025.91,Rotting
22.79,1025.93,Rotting
22.83,1025.92,Rotting
22.89,1025.91,Rotting
22.84,1025.9,Rotting
22.81,1025.92,Rotting
22.77,1025.91,Rotting
22.84,1025.9,Rotting
22.89,1025.89,Rotting
22.76,1025.88,Rotting
22.77,1025.87,Rotting
22.68,1025.89,Rotting
22.61,1025.91,Rotting
22.57,1025.9,Rotting
22.58,1025.89,Rotting
22.56,1025.91,Rotting
22.61,1025.9,Rotting
22.6,1025.92,Rotting
22.59,1025.94,Rotting
22.57,1025.93,Rotting
22.51,1025.95,Rotting
22.47,1025.94,Rotting
22.42,1025.96,Rotting
22.55,1025.98,Rotting
22.6,1026,Rotting
22.59,1026.02,Rotting
22.56,1026.01,Rotting
22.57,1026,Rotting
22.62,1026.02,Rotting
22.61,1026.04,Rotting
22.64,1026.06,Rotting
22.51,1026.05,Rotting
22.47,1026.07,Rotting
22.43,1026.06,Rotting
22.49,1026.08,Rotting
22.49,1026.07,Rotting
22.52,1026.06,Rotting
22.55,1026.08,Rotting
22.57,1026.1,Rotting
22.6,1026.09,Rotting
22.62,1026.08,Rotting
22.59,1026.07,Rotting
22.52,1026.09,Rotting
22.49,1026.08,Rotting
22.46,1026.07,Rotting
22.4,1026.09,Rotting
22.31,1026.11,Rotting
22.32,1026.1,Rotting
22.38,1026.09,Rotting
22.37,1026.08,Rotting
22.42,1026.07,Rotting
22.42,1026.09,Rotting
22.48,1026.08,Rotting
22.54,1026.1,Rotting
22.46,1026.12,Rotting
22.38,1026.14,Rotting
22.4,1026.14,Rotting
22.4,1026.14,Rotting
22.36,1026.14,Rotting
22.3,1026.16,Rotting
22.36,1026.18,Rotting
22.28,1026.17,Rotting
22.37,1026.19,Rotting
22.51,1026.18,Rotting
22.49,1026.17,Rotting
22.53,1026.19,Rotting
22.53,1026.21,Rotting
22.54,1026.2,Rotting
22.54,1026.19,Rotting
22.57,1026.18,Rotting
22.62,1026.17,Rotting
22.61,1026.19,Rotting
22.6,1026.18,Rotting
22.55,1026.2,Rotting
22.59,1026.22,Rotting
22.68,1026.22,Rotting
22.7,1026.24,Rotting
22.79,1026.26,Rotting
22.71,1026.28,Rotting
22.66,1026.3,Rotting
22.69,1026.29,Rotting
22.65,1026.28,Rotting
22.71,1026.3,Rotting
22.56,1026.29,Rotting
22.64,1026.28,Rotting
22.7,1026.27,Rotting
22.78,1026.29,Rotting
22.66,1026.31,Rotting
22.71,1026.3,Rotting
22.66,1026.29,Rotting
22.51,1026.28,Rotting
22.66,1026.27,Rotting
22.69,1026.29,Rotting
22.71,1026.28,Rotting
22.83,1026.3,Rotting
22.74,1026.29,Rotting
22.85,1026.28,Rotting
22.92,1026.27,Rotting
23.02,1026.29,Rotting
22.96,1026.28,Rotting
23.08,1026.27,Rotting
23.09,1026.26,Rotting
23.14,1026.25,Rotting
23.24,1026.24,Rotting
23.07,1026.26,Rotting
23.07,1026.28,Rotting
23.19,1026.3,Rotting
23.19,1026.29,Rotting
23.24,1026.31,Rotting
23.31,1026.3,Rotting
23.3,1026.29,Rotting
23.33,1026.31,Rotting
23.44,1026.3,Rotting
23.48,1026.29,Rotting
23.51,1026.31,Rotting
23.53,1026.33,Rotting
23.51,1026.32,Rotting
23.51,1026.34,Rotting
23.48,1026.36,Rotting
23.53,1026.38,Rotting
23.54,1026.37,Rotting
23.54,1026.36,Rotting
23.51,1026.35,Rotting
23.47,1026.34,Rotting
23.43,1026.36,Rotting
23.44,1026.38,Rotting
23.41,1026.37,Rotting
23.4,1026.36,Rotting
23.36,1026.38,Rotting
23.35,1026.37,Rotting
23.31,1026.36,Rotting
23.32,1026.38,Rotting
23.31,1026.37,Rotting
23.34,1026.39,Rotting
23.31,1026.41,Rotting
23.26,1026.43,Rotting
23.29,1026.42,Rotting
23.34,1026.44,Rotting
23.3,1026.46,Rotting
23.36,1026.48,Rotting
23.31,1026.5,Rotting
23.33,1026.49,Rotting
23.34,1026.51,Rotting
23.34,1026.5,Rotting
23.37,1026.49,Rotting
23.4,1026.51,Rotting
23.42,1026.5,Rotting
23.42,1026.49,Rotting
23.47,1026.51,Rotting
22.84,1026.53,Rotting
22.89,1026.52,Rotting
22.91,1026.51,Rotting
22.97,1026.5,Rotting
23.04,1026.52,Rotting
23.11,1026.54,Rotting
23.14,1026.56,Rotting
23.14,1026.55,Rotting
23.13,1026.57,Rotting
23.18,1026.59,Rotting
23.16,1026.58,Rotting
23.21,1026.57,Rotting
23.23,1026.59,Rotting
23.26,1026.61,Rotting
23.3,1026.6,Rotting
23.33,1026.59,Rotting
23.34,1026.58,Rotting
23.35,1026.6,Rotting
23.42,1026.59,Rotting
23.41,1026.58,Rotting
23.45,1026.6,Rotting
23.42,1026.62,Rotting
23.42,1026.64,Rotting
23.39,1026.64,Rotting
23.41,1026.64,Rotting
23.45,1026.66,Rotting
23.5,1026.68,Rotting
23.5,1026.7,Rotting
23.51,1026.69,Rotting
23.51,1026.68,Rotting
23.52,1026.67,Rotting
23.49,1026.66,Rotting
23.46,1026.65,Rotting
23.45,1026.67,Rotting
23.41,1026.66,Rotting
23.37,1026.68,Rotting
23.38,1026.67,Rotting
23.43,1026.66,Rotting
23.47,1026.65,Rotting
23.48,1026.64,Rotting
23.48,1026.64,Rotting
23.43,1026.66,Rotting
23.42,1026.65,Rotting
23.43,1026.67,Rotting
23.4,1026.69,Rotting
23.46,1026.71,Rotting
23.48,1026.7,Rotting
23.51,1026.69,Rotting
23.49,1026.68,Rotting
23.51,1026.7,Rotting
23.51,1026.69,Rotting
23.5,1026.68,Rotting
23.52,1026.7,Rotting
23.53,1026.69,Rotting
23.56,1026.68,Rotting
23.57,1026.67,Rotting
23.54,1026.66,Rotting
23.49,1026.65,Rotting
23.52,1026.64,Rotting
23.5,1026.64,Rotting
23.58,1026.66,Rotting
23.59,1026.68,Rotting
23.64,1026.7,Rotting
23.57,1026.72,Rotting
23.59,1026.72,Rotting
23.58,1026.74,Rotting
23.53,1026.76,Rotting
23.51,1026.75,Rotting
23.56,1026.77,Rotting
23.61,1026.76,Rotting
23.67,1026.75,Rotting
23.71,1026.77,Rotting
23.72,1026.79,Rotting
23.72,1026.81,Rotting
23.77,1026.83,Rotting
23.83,1026.85,Rotting
23.88,1026.84,Rotting
23.85,1026.83,Rotting
23.9,1026.85,Rotting
23.8,1026.84,Rotting
23.77,1026.83,Rotting
23.78,1026.85,Rotting
23.82,1026.87,Rotting
23.77,1026.89,Rotting
23.74,1026.88,Rotting
23.71,1026.9,Rotting
23.72,1026.89,Rotting
23.66,1026.91,Rotting
23.64,1026.9,Rotting
23.6,1026.92,Rotting
23.62,1026.94,Rotting
23.6,1026.93,Rotting
23.6,1026.95,Rotting
23.6,1026.94,Rotting
23.62,1026.96,Rotting
23.59,1026.98,Rotting
23.59,1026.97,Rotting
23.63,1026.99,Rotting
23.61,1026.98,Rotting
23.61,1027,Rotting
23.6,1027.02,Rotting
23.7,1027.04,Rotting
23.74,1027.06,Rotting
23.68,1027.08,Rotting
23.66,1027.07,Rotting
23.6,1027.09,Rotting
23.66,1027.11,Rotting
23.6,1027.1,Rotting
23.6,1027.12,Rotting
23.56,1027.11,Rotting
23.64,1027.1,Rotting
23.59,1027.12,Rotting
23.6,1027.14,Rotting
23.56,1027.16,Rotting
23.59,1027.18,Rotting
23.54,1027.15,Rotting
23.51,1027.17,Rotting
23.54,1027.19,Rotting
23.51,1027.21,Rotting
23.56,1027.23,Rotting
23.59,1027.25,Rotting
23.65,1027.24,Rotting
23.6,1027.23,Rotting
23.63,1027.22,Rotting
23.72,1027.21,Rotting
23.73,1027.23,Rotting
23.66,1027.25,Rotting
23.68,1027.27,Rotting
23.61,1027.29,Rotting
23.62,1027.28,Rotting
23.62,1027.3,Rotting
23.57,1027.32,Rotting
23.64,1027.34,Rotting
23.6,1027.36,Rotting
23.59,1027.35,Rotting
23.55,1027.34,Rotting
23.65,1027.36,Rotting
23.56,1027.35,Rotting
23.66,1027.37,Rotting
23.67,1027.39,Rotting
23.7,1027.41,Rotting
23.7,1027.4,Rotting
23.62,1027.42,Rotting
23.65,1027.44,Rotting
23.62,1027.43,Rotting
23.61,1027.42,Rotting
23.56,1027.41,Rotting
23.56,1027.4,Rotting
23.54,1027.42,Rotting
23.6,1027.41,Rotting
23.61,1027.43,Rotting
23.55,1027.42,Rotting
23.64,1027.41,Rotting
23.85,1027.43,Rotting
23.85,1027.45,Rotting
23.8,1027.44,Rotting
23.78,1027.43,Rotting
23.85,1027.45,Rotting
23.92,1027.47,Rotting
23.98,1027.46,Rotting
23.93,1027.45,Rotting
23.87,1027.44,Rotting
23.8,1027.43,Rotting
23.73,1027.45,Rotting
23.71,1027.44,Rotting
23.72,1027.43,Rotting
23.65,1027.45,Rotting
23.69,1027.47,Rotting
23.7,1027.46,Rotting
23.69,1027.45,Rotting
23.73,1027.47,Rotting
23.78,1027.46,Rotting
23.82,1027.45,Rotting
23.85,1027.47,Rotting
23.92,1027.49,Rotting
23.95,1027.51,Rotting
23.91,1027.53,Rotting
23.92,1027.52,Rotting
23.91,1027.54,Rotting
23.91,1027.56,Rotting
23.85,1027.55,Rotting
23.81,1027.54,Rotting
23.79,1027.53,Rotting
23.77,1027.52,Rotting
23.8,1027.54,Rotting
23.84,1027.56,Rotting
23.89,1027.58,Rotting
23.91,1027.57,Rotting
23.98,1027.59,Rotting
23.94,1027.61,Rotting
23.94,1027.6,Rotting
23.89,1027.59,Rotting
23.89,1027.61,Rotting
23.9,1027.63,Rotting
23.81,1027.65,Rotting
23.75,1027.67,Rotting
23.73,1027.66,Rotting
23.74,1027.68,Rotting
23.77,1027.7,Rotting
23.79,1027.72,Rotting
23.82,1027.71,Rotting
23.81,1027.73,Rotting
23.81,1027.72,Rotting
23.72,1027.71,Rotting
23.62,1027.73,Rotting
23.62,1027.72,Rotting
23.63,1027.74,Rotting
23.59,1027.73,Rotting
23.62,1027.72,Rotting
23.64,1027.74,Rotting
23.65,1027.73,Rotting
23.64,1027.72,Rotting
23.66,1027.74,Rotting
23.7,1027.73,Rotting
23.73,1027.72,Rotting
23.69,1027.74,Rotting
23.7,1027.76,Rotting
23.73,1027.75,Rotting
23.82,1027.74,Rotting
23.76,1027.73,Rotting
23.74,1027.75,Rotting
23.81,1027.74,Rotting
23.81,1027.76,Rotting
23.78,1027.78,Rotting
23.75,1027.77,Rotting
23.67,1027.79,Rotting
23.7,1027.78,Rotting
23.71,1027.77,Rotting
23.75,1027.79,Rotting
23.78,1027.78,Rotting
23.77,1027.77,Rotting
23.72,1027.76,Rotting
23.78,1027.75,Rotting
23.83,1027.77,Rotting
23.83,1027.76,Rotting
23.81,1027.75,Rotting
23.73,1027.77,Rotting
23.78,1027.79,Rotting
23.8,1027.78,Rotting
23.82,1027.8,Rotting
23.82,1027.79,Rotting
23.78,1027.78,Rotting
23.75,1027.77,Rotting
23.78,1027.79,Rotting
23.81,1027.78,Rotting
23.84,1027.8,Rotting
23.82,1027.82,Rotting
23.78,1027.81,Rotting
23.77,1027.8,Rotting
23.8,1027.82,Rotting
23.82,1027.81,Rotting
23.74,1027.8,Rotting
23.76,1027.82,Rotting
23.75,1027.81,Rotting
23.73,1027.8,Rotting
23.79,1027.82,Rotting
23.82,1027.84,Rotting
23.79,1027.86,Rotting
23.75,1027.85,Rotting
23.74,1027.84,Rotting
23.7,1027.86,Rotting
23.74,1027.85,Rotting
23.66,1027.84,Rotting
23.69,1027.86,Rotting
23.68,1027.88,Rotting
23.61,1027.87,Rotting
23.68,1027.86,Rotting
23.67,1027.88,Rotting
23.74,1027.9,Rotting
23.67,1027.92,Rotting
23.68,1027.94,Rotting
23.66,1027.96,Rotting
23.7,1027.98,Rotting
23.64,1028,Rotting
23.65,1027.99,Rotting
23.72,1028.01,Rotting
23.7,1028.03,Rotting
23.83,1028.02,Rotting
23.78,1028.04,Rotting
23.81,1028.03,Rotting
23.85,1028.02,Rotting
23.83,1028.04,Rotting
23.85,1028.03,Rotting
23.9,1028.02,Rotting
23.94,1028.01,Rotting
23.86,1028.03,Rotting
23.82,1028.05,Rotting
23.82,1028.07,Rotting
23.8,1028.06,Rotting
23.83,1028.08,Rotting
23.82,1028.07,Rotting
23.77,1028.06,Rotting
23.77,1028.05,Rotting
23.77,1028.07,Rotting
23.85,1028.09,Rotting
23.87,1028.08,Rotting
23.81,1028.07,Rotting
23.74,1028.06,Rotting
23.69,1028.05,Rotting
23.72,1028.04,Rotting
23.77,1028.03,Rotting
23.75,1028.02,Rotting
23.69,1028.01,Rotting
23.73,1028.03,Rotting
23.74,1028.02,Rotting
23.69,1028.04,Rotting
23.67,1028.03,Rotting
23.64,1028.05,Rotting
23.59,1028.04,Rotting
23.58,1028.06,Rotting
23.56,1028.05,Rotting
23.56,1028.04,Rotting
23.51,1028.06,Rotting
23.46,1028.05,Rotting
23.44,1028.04,Rotting
23.4,1028.03,Rotting
23.37,1028.05,Rotting
23.34,1028.04,Rotting
23.29,1028.06,Rotting
23.29,1028.05,Rotting
23.25,1028.04,Rotting
23.26,1028.06,Rotting
23.25,1028.08,Rotting
23.26,1028.1,Rotting
23.28,1028.09,Rotting
23.28,1028.08,Rotting
23.29,1028.1,Rotting
23.32,1028.12,Rotting
23.28,1028.11,Rotting
23.25,1028.1,Rotting
23.21,1028.12,Rotting
23.21,1028.14,Rotting
23.18,1028.16,Rotting
23.16,1028.15,Rotting
23.15,1028.17,Rotting
23.12,1028.19,Rotting
23.12,1028.18,Rotting
23.07,1028.2,Rotting
23.08,1028.19,Rotting
23.1,1028.21,Rotting
23.08,1028.23,Rotting
23.05,1028.25,Rotting
22.97,1028.27,Rotting
23,1028.29,Rotting
23,1028.28,Rotting
22.97,1028.27,Rotting
22.98,1028.29,Rotting
22.94,1028.31,Rotting
22.95,1028.33,Rotting
22.92,1028.32,Rotting
22.84,1028.31,Rotting
22.84,1028.33,Rotting
22.84,1028.35,Rotting
22.83,1028.34,Rotting
22.83,1028.33,Rotting
22.81,1028.35,Rotting
22.86,1028.34,Rotting
22.83,1028.33,Rotting
22.85,1028.35,Rotting
22.85,1028.37,Rotting
22.86,1028.39,Rotting
22.79,1028.38,Rotting
22.81,1028.37,Rotting
22.76,1028.39,Rotting
22.8,1028.41,Rotting
22.77,1028.43,Rotting
22.77,1028.45,Rotting
22.76,1028.44,Rotting
22.72,1028.46,Rotting
22.71,1028.48,Rotting
22.69,1028.47,Rotting
22.7,1028.46,Rotting
22.63,1028.45,Rotting
22.61,1028.47,Rotting
22.58,1028.46,Rotting
22.61,1028.48,Rotting
22.6,1028.5,Rotting
22.64,1028.52,Rotting
22.63,1028.51,Rotting
22.69,1028.5,Rotting
22.66,1028.49,Rotting
22.64,1028.48,Rotting
22.63,1028.47,Rotting
22.61,1028.46,Rotting
22.6,1028.45,Rotting
22.58,1028.47,Rotting
22.47,1028.46,Rotting
22.55,1028.48,Rotting
22.56,1028.47,Rotting
22.59,1028.46,Rotting
