Temp,Fish,Label
27.54,1017.99,Rotting
27.56,1017.98,Rotting
27.54,1018,Rotting
27.5,1018.02,Rotting
27.51,1018.01,Rotting
27.52,1018,Rotting
27.54,1017.99,Rotting
27.55,1017.98,Rotting
27.56,1018,Rotting
27.56,1017.99,Rotting
27.56,1017.98,Rotting
27.57,1018,Rotting
27.58,1018.02,Rotting
27.58,1018.01,Rotting
27.59,1018.03,Rotting
27.59,1018.02,Rotting
27.58,1018.04,Rotting
27.57,1018.06,Rotting
27.55,1018.08,Rotting
27.54,1018.07,Rotting
27.58,1018.09,Rotting
27.57,1018.11,Rotting
27.55,1018.13,Rotting
27.53,1018.12,Rotting
27.55,1018.11,Rotting
27.54,1018.13,Rotting
27.46,1018.15,Rotting
27.52,1018.14,Rotting
27.55,1018.13,Rotting
27.54,1018.12,Rotting
27.57,1018.14,Rotting
27.6,1018.13,Rotting
27.59,1018.12,Rotting
27.59,1018.11,Rotting
27.58,1018.1,Rotting
27.55,1018.09,Rotting
27.53,1018.08,Rotting
27.57,1018.07,Rotting
27.59,1018.09,Rotting
27.56,1018.08,Rotting
27.59,1018.1,Rotting
27.56,1018.12,Rotting
27.58,1018.14,Rotting
27.57,1018.13,Rotting
27.54,1018.15,Rotting
27.56,1018.14,Rotting
27.56,1018.16,Rotting
27.56,1018.18,Rotting
27.54,1018.2,Rotting
27.56,1018.19,Rotting
27.58,1018.21,Rotting
27.59,1018.23,Rotting
27.55,1018.25,Rotting
27.55,1018.27,Rotting
27.54,1018.26,Rotting
27.55,1018.28,Rotting
27.55,1018.3,Rotting
27.56,1018.29,Rotting
27.53,1018.28,Rotting
27.51,1018.3,Rotting
27.51,1018.32,Rotting
27.51,1018.31,Rotting
27.51,1018.3,Rotting
27.45,1018.32,Rotting
27.19,1018.34,Rotting
26.97,1018.36,Rotting
27.19,1018.35,Rotting
27.26,1018.34,Rotting
27.39,1018.36,Rotting
27.42,1018.38,Rotting
27.01,1018.37,Rotting
26.87,1018.39,Rotting
27.06,1018.38,Rotting
27.27,1018.4,Rotting
27.38,1018.42,Rotting
27.4,1018.44,Rotting
27.46,1018.43,Rotting
27.41,1018.42,Rotting
27.18,1018.44,Rotting
27.04,1018.46,Rotting
27.02,1018.48,Rotting
26.99,1018.5,Rotting
27,1018.49,Rotting
27.06,1018.48,Rotting
26.96,1018.47,Rotting
26.97,1018.49,Rotting
26.96,1018.48,Rotting
26.98,1018.5,Rotting
27.07,1018.52,Rotting
27.1,1018.54,Rotting
27.21,1018.53,Rotting
27.28,1018.52,Rotting
27.33,1018.51,Rotting
27.38,1018.53,Rotting
27.38,1018.55,Rotting
27.21,1018.54,Rotting
27.06,1018.56,Rotting
27,1018.58,Rotting
26.99,1018.6,Rotting
27.11,1018.62,Rotting
27.02,1018.61,Rotting
26.99,1018.63,Rotting
27,1018.62,Rotting
27,1018.64,Rotting
27.08,1018.63,Rotting
27.08,1018.62,Rotting
27.19,1018.61,Rotting
27.28,1018.6,Rotting
27.33,1018.62,Rotting
27.37,1018.64,Rotting
27.35,1018.63,Rotting
27.25,1018.62,Rotting
27.25,1018.64,Rotting
27.31,1018.66,Rotting
27.35,1018.65,Rotting
27.4,1018.64,Rotting
27.37,1018.66,Rotting
27.36,1018.68,Rotting
27.38,1018.7,Rotting
27.41,1018.72,Rotting
27.37,1018.74,Rotting
27.42,1018.73,Rotting
27.44,1018.72,Rotting
27.29,1018.71,Rotting
27.24,1018.73,Rotting
27.19,1018.72,Rotting
27.18,1018.71,Rotting
27.28,1018.73,Rotting
27.3,1018.72,Rotting
27.28,1018.71,Rotting
27.29,1018.7,Rotting
27.34,1018.69,Rotting
27.4,1018.68,Rotting
27.38,1018.7,Rotting
27.45,1018.72,Rotting
27.45,1018.74,Rotting
27.45,1018.76,Rotting
27.4,1018.78,Rotting
27.44,1018.8,Rotting
27.42,1018.79,Rotting
27.4,1018.78,Rotting
27.38,1018.77,Rotting
27.36,1018.79,Rotting
27.41,1018.81,Rotting
27.42,1018.83,Rotting
27.48,1018.85,Rotting
27.51,1018.84,Rotting
27.55,1018.86,Rotting
27.6,1018.88,Rotting
27.55,1018.87,Rotting
27.41,1018.89,Rotting
27.31,1018.91,Rotting
27.2,1018.9,Rotting
27.14,1018.89,Rotting
27.09,1018.88,Rotting
27.08,1018.9,Rotting
27.05,1018.92,Rotting
27,1018.94,Rotting
26.99,1018.93,Rotting
26.69,1018.92,Rotting
26.49,1018.94,Rotting
26.44,1018.93,Rotting
26.34,1018.95,Rotting
26.28,1018.97,Rotting
26.24,1018.96,Rotting
26.24,1018.98,Rotting
26.21,1019,Rotting
26.09,1019.02,Rotting
26.15,1019.01,Rotting
26.15,1019.03,Rotting
26.12,1019.02,Rotting
26.17,1019.04,Rotting
26.16,1019.06,Rotting
26.1,1019.08,Rotting
26.12,1019.1,Rotting
26.33,1019.09,Rotting
26.52,1019.11,Rotting
26.63,1019.1,Rotting
26.65,1019.09,Rotting
26.6,1019.11,Rotting
26.48,1019.1,Rotting
26.43,1019.12,Rotting
26.39,1019.11,Rotting
26.54,1019.1,Rotting
26.58,1019.12,Rotting
26.72,1019.14,Rotting
26.72,1019.16,Rotting
26.81,1019.18,Rotting
26.78,1019.2,Rotting
26.71,1019.22,Rotting
26.8,1019.21,Rotting
26.86,1019.23,Rotting
26.86,1019.25,Rotting
26.82,1019.27,Rotting
26.85,1019.26,Rotting
26.87,1019.28,Rotting
26.92,1019.3,Rotting
26.97,1019.32,Rotting
26.9,1019.31,Rotting
26.93,1019.33,Rotting
27.04,1019.35,Rotting
27.1,1019.37,Rotting
27.07,1019.39,Rotting
27.09,1019.41,Rotting
27.12,1019.4,Rotting
27.17,1019.42,Rotting
27.21,1019.41,Rotting
27.29,1019.43,Rotting
27.29,1019.42,Rotting
27.32,1019.44,Rotting
27.37,1019.43,Rotting
27.48,1019.45,Rotting
27.57,1019.44,Rotting
27.65,1019.43,Rotting
27.67,1019.42,Rotting
27.69,1019.44,Rotting
27.65,1019.46,Rotting
27.7,1019.48,Rotting
27.69,1019.47,Rotting
27.72,1019.46,Rotting
27.7,1019.48,Rotting
27.74,1019.5,Rotting
27.81,1019.49,Rotting
27.77,1019.48,Rotting
27.66,1019.47,Rotting
27.64,1019.46,Rotting
27.67,1019.48,Rotting
27.76,1019.47,Rotting
27.71,1019.49,Rotting
27.65,1019.48,Rotting
27.7,1019.47,Rotting
27.67,1019.49,Rotting
27.62,1019.51,Rotting
27.59,1019.5,Rotting
27.6,1019.52,Rotting
27.66,1019.54,Rotting
27.66,1019.56,Rotting
27.68,1019.55,Rotting
27.68,1019.57,Rotting
27.7,1019.56,Rotting
27.75,1019.55,Rotting
27.77,1019.57,Rotting
27.78,1019.59,Rotting
27.76,1019.61,Rotting
27.81,1019.63,Rotting
27.85,1019.62,Rotting
27.89,1019.61,Rotting
27.86,1019.6,Rotting
27.92,1019.59,Rotting
27.93,1019.61,Rotting
27.99,1019.63,Rotting
28.02,1019.65,Rotting
28.06,1019.67,Rotting
28.08,1019.69,Rotting
28.06,1019.71,Rotting
28.11,1019.73,Rotting
28.11,1019.72,Rotting
27.96,1019.74,Rotting
27.79,1019.76,Rotting
27.72,1019.78,Rotting
27.64,1019.77,Rotting
27.63,1019.76,Rotting
27.55,1019.75,Rotting
27.57,1019.77,Rotting
27.56,1019.76,Rotting
27.53,1019.78,Rotting
27.51,1019.77,Rotting
27.55,1019.79,Rotting
27.56,1019.78,Rotting
27.58,1019.8,Rotting
27.64,1019.82,Rotting
27.79,1019.84,Rotting
27.87,1019.86,Rotting
27.77,1019.88,Rotting
27.84,1019.9,Rotting
27.84,1019.89,Rotting
27.84,1019.91,Rotting
27.91,1019.93,Rotting
28.08,1019.92,Rotting
28.32,1019.94,Rotting
28.54,1019.93,Rotting
29.18,1019.92,Rotting
29.55,1019.91,Rotting
29.02,1019.9,Rotting
29.2,1019.92,Rotting
28.67,1019.94,Rotting
28.5,1019.93,Rotting
28.46,1019.95,Rotting
28.12,1019.94,Rotting
28.38,1019.96,Rotting
28.61,1019.98,Rotting
28.22,1020,Rotting
28.29,1020.02,Rotting
28.31,1020.01,Rotting
27.99,1020,Rotting
28.08,1019.99,Rotting
29.19,1020.01,Rotting
29.23,1020,Rotting
29.34,1019.99,Rotting
29.06,1019.98,Rotting
28.94,1019.97,Rotting
29.07,1019.99,Rotting
29.06,1020.01,Rotting
29.54,1020.03,Rotting
29.48,1020.05,Rotting
29.22,1020.04,Rotting
29.17,1020.03,Rotting
29.25,1020.05,Rotting
29,1020.07,Rotting
28.73,1020.06,Rotting
28.47,1020.05,Rotting
29.11,1020.04,Rotting
28.8,1020.03,Rotting
29.38,1020.02,Rotting
29.42,1020.01,Rotting
29.34,1020.03,Rotting
29.02,1020.05,Rotting
28.93,1020.04,Rotting
28.81,1020.06,Rotting
29.12,1020.05,Rotting
28.48,1020.07,Rotting
28.12,1020.09,Rotting
28.61,1020.08,Rotting
28.72,1020.1,Rotting
28.68,1020.09,Rotting
28.69,1020.08,Rotting
28.84,1020.1,Rotting
28.81,1020.09,Rotting
28.78,1020.08,Rotting
29.08,1020.07,Rotting
28.8,1020.09,Rotting
28.69,1020.08,Rotting
28.16,1020.1,Rotting
28.22,1020.12,Rotting
27.85,1020.11,Rotting
27.95,1020.13,Rotting
27.67,1020.15,Rotting
27.8,1020.17,Rotting
27.81,1020.16,Rotting
27.71,1020.15,Rotting
27.93,1020.17,Rotting
27.8,1020.16,Rotting
27.58,1020.15,Rotting
27.37,1020.14,Rotting
27.73,1020.16,Rotting
27.58,1020.15,Rotting
27.52,1020.17,Rotting
27.46,1020.19,Rotting
27.51,1020.21,Rotting
27.41,1020.23,Rotting
27.35,1020.25,Rotting
27.28,1020.24,Rotting
27.31,1020.23,Rotting
27.44,1020.25,Rotting
27.3,1020.27,Rotting
27.32,1020.26,Rotting
27.55,1020.25,Rotting
27.73,1020.24,Rotting
27.03,1020.26,Rotting
26.77,1020.28,Rotting
26.73,1020.3,Rotting
27.07,1020.29,Rotting
27.17,1020.28,Rotting
26.62,1020.3,Rotting
26.72,1020.29,Rotting
26.75,1020.28,Rotting
26.56,1020.3,Rotting
26.59,1020.32,Rotting
26.26,1020.34,Rotting
26.51,1020.36,Rotting
26.52,1020.35,Rotting
25.86,1020.34,Rotting
26.66,1020.33,Rotting
26.96,1020.32,Rotting
26.95,1020.31,Rotting
26.84,1020.33,Rotting
27.04,1020.35,Rotting
27.02,1020.34,Rotting
26.98,1020.33,Rotting
26.4,1020.32,Rotting
26.42,1020.31,Rotting
26.34,1020.33,Rotting
26.25,1020.32,Rotting
26.46,1020.31,Rotting
26.73,1020.3,Rotting
26.56,1020.32,Rotting
26.57,1020.34,Rotting
26.74,1020.36,Rotting
26.92,1020.38,Rotting
26.91,1020.37,Rotting
27.04,1020.39,Rotting
26.62,1020.38,Rotting
26.58,1020.37,Rotting
26.77,1020.36,Rotting
26.56,1020.38,Rotting
26.56,1020.4,Rotting
26.77,1020.39,Rotting
26.4,1020.38,Rotting
26.38,1020.4,Rotting
26.62,1020.42,Rotting
26.5,1020.41,Rotting
26.72,1020.43,Rotting
26.58,1020.45,Rotting
26.19,1020.47,Rotting
26.49,1020.49,Rotting
26.63,1020.51,Rotting
26.41,1020.5,Rotting
26.35,1020.52,Rotting
25.85,1020.51,Rotting
26.54,1020.5,Rotting
26.59,1020.49,Rotting
26.53,1020.48,Rotting
26.48,1020.47,Rotting
26.41,1020.46,Rotting
26.33,1020.48,Rotting
26.51,1020.47,Rotting
26.23,1020.46,Rotting
26.16,1020.48,Rotting
26.17,1020.47,Rotting
26.25,1020.49,Rotting
26.16,1020.51,Rotting
25.88,1020.5,Rotting
26.33,1020.49,Rotting
26.24,1020.51,Rotting
26.13,1020.5,Rotting
25.73,1020.49,Rotting
25.56,1020.51,Rotting
26.06,1020.5,Rotting
26.12,1020.49,Rotting
25.37,1020.48,Rotting
25.34,1020.5,Rotting
25.57,1020.49,Rotting
25.18,1020.51,Rotting
25.32,1020.5,Rotting
25.58,1020.49,Rotting
25.89,1020.51,Rotting
26.42,1020.5,Rotting
26.61,1020.49,Rotting
26.29,1020.48,Rotting
26.11,1020.47,Rotting
26,1020.46,Rotting
25.87,1020.48,Rotting
26.16,1020.5,Rotting
25.85,1020.49,Rotting
25.97,1020.48,Rotting
26.29,1020.5,Rotting
26.18,1020.52,Rotting
26.01,1020.51,Rotting
25.76,1020.53,Rotting
25.91,1020.52,Rotting
26.17,1020.54,Rotting
26.09,1020.53,Rotting
26.23,1020.55,Rotting
26.25,1020.57,Rotting
26.54,1020.59,Rotting
26.39,1020.61,Rotting
26.4,1020.6,Rotting
26.43,1020.62,Rotting
26.46,1020.61,Rotting
26.39,1020.63,Rotting
26.46,1020.62,Rotting
26.18,1020.61,Rotting
26.09,1020.6,Rotting
26.21,1020.59,Rotting
26.03,1020.58,Rotting
25.63,1020.57,Rotting
25.65,1020.59,Rotting
25.73,1020.58,Rotting
25.79,1020.57,Rotting
26.09,1020.59,Rotting
26.05,1020.58,Rotting
26.01,1020.6,Rotting
26.04,1020.59,Rotting
25.91,1020.61,Rotting
25.97,1020.6,Rotting
26.05,1020.62,Rotting
25.97,1020.64,Rotting
25.79,1020.66,Rotting
25.9,1020.65,Rotting
25.96,1020.67,Rotting
25.99,1020.66,Rotting
26.04,1020.68,Rotting
26.08,1020.67,Rotting
26.07,1020.69,Rotting
26.04,1020.71,Rotting
26.22,1020.73,Rotting
26.45,1020.72,Rotting
26.46,1020.71,Rotting
26.48,1020.73,Rotting
26.07,1020.72,Rotting
25.71,1020.74,Rotting
25.67,1020.73,Rotting
25.58,1020.75,Rotting
25.91,1020.74,Rotting
25.82,1020.73,Rotting
26.02,1020.72,Rotting
26.04,1020.71,Rotting
25.57,1020.7,Rotting
25.41,1020.72,Rotting
25.43,1020.71,Rotting
25.39,1020.7,Rotting
24.86,1020.69,Rotting
24.92,1020.71,Rotting
25,1020.73,Rotting
25.15,1020.75,Rotting
25.73,1020.74,Rotting
25.44,1020.76,Rotting
25.59,1020.75,Rotting
25.14,1020.74,Rotting
24.71,1020.73,Rotting
25.07,1020.72,Rotting
25.2,1020.74,Rotting
25.42,1020.73,Rotting
25.42,1020.72,Rotting
25.36,1020.71,Rotting
25.63,1020.7,Rotting
25.19,1020.72,Rotting
25.42,1020.74,Rotting
25.29,1020.73,Rotting
25.33,1020.72,Rotting
24.74,1020.71,Rotting
24.27,1020.73,Rotting
24.74,1020.72,Rotting
24.88,1020.74,Rotting
24.68,1020.76,Rotting
24.52,1020.78,Rotting
24.71,1020.8,Rotting
24.51,1020.82,Rotting
24.36,1020.84,Rotting
24.18,1020.83,Rotting
24.37,1020.85,Rotting
24.38,1020.84,Rotting
24.27,1020.83,Rotting
23.98,1020.85,Rotting
24.75,1020.84,Rotting
24.86,1020.86,Rotting
24.54,1020.85,Rotting
24.1,1020.84,Rotting
24.69,1020.86,Rotting
24.97,1020.85,Rotting
24.59,1020.87,Rotting
24.27,1020.89,Rotting
23.95,1020.91,Rotting
24.06,1020.9,Rotting
25.56,1020.89,Rotting
25.14,1020.91,Rotting
24.85,1020.93,Rotting
23.86,1020.95,Rotting
24.1,1020.97,Rotting
24.19,1020.96,Rotting
24.36,1020.95,Rotting
24.02,1020.94,Rotting
23.91,1020.93,Rotting
24.92,1020.95,Rotting
25.56,1020.97,Rotting
25.91,1020.96,Rotting
26.14,1020.98,Rotting
27.31,1021,Rotting
24.59,1020.99,Rotting
23.62,1021.01,Rotting
23.53,1021,Rotting
23.8,1020.99,Rotting
24.22,1021.01,Rotting
24.48,1021,Rotting
24.32,1021.02,Rotting
23.89,1021.01,Rotting
24.27,1021.03,Rotting
24.02,1021.05,Rotting
23.69,1021.04,Rotting
23.83,1021.06,Rotting
24.17,1021.05,Rotting
24.23,1021.07,Rotting
23.79,1021.06,Rotting
23.76,1021.05,Rotting
23.81,1021.07,Rotting
24.7,1021.06,Rotting
24.57,1021.05,Rotting
24.47,1021.07,Rotting
24.24,1021.06,Rotting
24.36,1021.08,Rotting
24.53,1021.07,Rotting
24.83,1021.06,Rotting
24.89,1021.05,Rotting
24.79,1021.04,Rotting
24.63,1021.06,Rotting
24.79,1021.05,Rotting
24.64,1021.04,Rotting
24.9,1021.03,Rotting
24.81,1021.02,Rotting
25.05,1021.04,Rotting
24.64,1021.06,Rotting
24.65,1021.08,Rotting
24.73,1021.1,Rotting
24.58,1021.09,Rotting
24.85,1021.08,Rotting
24.65,1021.1,Rotting
24.99,1021.09,Rotting
24.93,1021.08,Rotting
25.02,1021.07,Rotting
24.77,1021.06,Rotting
24.32,1021.08,Rotting
24.28,1021.1,Rotting
24.41,1021.09,Rotting
24.28,1021.08,Rotting
24.25,1021.07,Rotting
24.82,1021.06,Rotting
24.94,1021.05,Rotting
25.75,1021.07,Rotting
26.03,1021.06,Rotting
24.85,1021.08,Rotting
24.69,1021.07,Rotting
25.7,1021.09,Rotting
25.47,1021.08,Rotting
25.03,1021.07,Rotting
24.94,1021.06,Rotting
24.83,1021.08,Rotting
24.86,1021.1,Rotting
24.95,1021.12,Rotting
24.78,1021.14,Rotting
24.66,1021.13,Rotting
24.28,1021.12,Rotting
25.58,1021.11,Rotting
26.64,1021.1,Rotting
26.91,1021.09,Rotting
26.97,1021.11,Rotting
27.04,1021.13,Rotting
27.12,1021.15,Rotting
27.13,1021.14,Rotting
27.18,1021.16,Rotting
27.02,1021.15,Rotting
26.95,1021.17,Rotting
26.95,1021.19,Rotting
26.92,1021.18,Rotting
26.92,1021.2,Rotting
26.86,1021.22,Rotting
26.91,1021.24,Rotting
26.93,1021.26,Rotting
27.05,1021.28,Rotting
27.29,1021.3,Rotting
27.42,1021.32,Rotting
27.49,1021.34,Rotting
27.5,1021.36,Rotting
27.53,1021.38,Rotting
27.53,1021.4,Rotting
27.52,1021.42,Rotting
27.51,1021.41,Rotting
27.55,1021.4,Rotting
27.57,1021.42,Rotting
27.57,1021.41,Rotting
27.6,1021.4,Rotting
27.63,1021.39,Rotting
27.67,1021.38,Rotting
27.64,1021.37,Rotting
27.62,1021.39,Rotting
27.62,1021.38,Rotting
27.63,1021.37,Rotting
27.66,1021.39,Rotting
27.64,1021.38,Rotting
27.66,1021.4,Rotting
27.69,1021.42,Rotting
27.73,1021.44,Rotting
27.78,1021.46,Rotting
27.83,1021.48,Rotting
27.85,1021.47,Rotting
27.82,1021.46,Rotting
27.78,1021.45,Rotting
27.79,1021.44,Rotting
27.78,1021.46,Rotting
27.78,1021.45,Rotting
27.74,1021.47,Rotting
27.76,1021.49,Rotting
27.74,1021.48,Rotting
27.75,1021.5,Rotting
27.79,1021.52,Rotting
27.77,1021.51,Rotting
27.77,1021.53,Rotting
27.77,1021.55,Rotting
27.76,1021.57,Rotting
27.76,1021.59,Rotting
27.79,1021.61,Rotting
27.8,1021.6,Rotting
27.79,1021.59,Rotting
27.83,1021.58,Rotting
27.8,1021.57,Rotting
27.75,1021.56,Rotting
27.7,1021.58,Rotting
27.69,1021.57,Rotting
27.69,1021.59,Rotting
27.68,1021.58,Rotting
27.68,1021.6,Rotting
27.69,1021.62,Rotting
27.68,1021.61,Rotting
27.65,1021.6,Rotting
27.62,1021.62,Rotting
27.63,1021.61,Rotting
27.66,1021.6,Rotting
27.67,1021.62,Rotting
27.68,1021.64,Rotting
27.7,1021.63,Rotting
27.75,1021.62,Rotting
27.75,1021.61,Rotting
27.79,1021.63,Rotting
27.83,1021.62,Rotting
27.83,1021.64,Rotting
27.81,1021.63,Rotting
27.79,1021.65,Rotting
27.79,1021.67,Rotting
27.84,1021.69,Rotting
27.49,1021.68,Rotting
27.67,1021.7,Rotting
28.06,1021.69,Rotting
28.14,1021.68,Rotting
27.63,1021.67,Rotting
27.93,1021.69,Rotting
28.24,1021.71,Rotting
28.32,1021.7,Rotting
27.92,1021.69,Rotting
27.81,1021.68,Rotting
27.78,1021.7,Rotting
27.57,1021.72,Rotting
27.71,1021.74,Rotting
27.61,1021.73,Rotting
27.3,1021.75,Rotting
27.1,1021.77,Rotting
27.25,1021.76,Rotting
27.32,1021.75,Rotting
27.18,1021.77,Rotting
27.13,1021.76,Rotting
27.48,1021.75,Rotting
27.32,1021.74,Rotting
27.07,1021.76,Rotting
26.85,1021.78,Rotting
27.03,1021.77,Rotting
26.57,1021.76,Rotting
26.28,1021.75,Rotting
26.6,1021.77,Rotting
26.72,1021.76,Rotting
26.76,1021.78,Rotting
26.9,1021.8,Rotting
26.91,1021.82,Rotting
26.62,1021.81,Rotting
26.56,1021.83,Rotting
27.42,1021.85,Rotting
27.01,1021.87,Rotting
27.08,1021.86,Rotting
27.27,1021.85,Rotting
27.67,1021.87,Rotting
28.05,1021.86,Rotting
28.06,1021.85,Rotting
27.78,1021.87,Rotting
27.53,1021.86,Rotting
27.56,1021.88,Rotting
27.54,1021.9,Rotting
27.33,1021.92,Rotting
27.33,1021.94,Rotting
27.05,1021.96,Rotting
27.07,1021.98,Rotting
26.99,1021.97,Rotting
27.37,1021.99,Rotting
27.23,1021.98,Rotting
27.09,1022,Rotting
27.13,1021.99,Rotting
27.06,1021.98,Rotting
27,1021.97,Rotting
26.89,1021.96,Rotting
26.52,1021.95,Rotting
26.5,1021.97,Rotting
26.43,1021.99,Rotting
26.39,1022.01,Rotting
26.52,1022,Rotting
26.79,1022.02,Rotting
26.56,1022.04,Rotting
26.28,1022.03,Rotting
26.18,1022.05,Rotting
26.28,1022.04,Rotting
26.46,1022.06,Rotting
26.34,1022.08,Rotting
26.46,1022.07,Rotting
26.38,1022.06,Rotting
26.28,1022.08,Rotting
26.19,1022.1,Rotting
26.21,1022.12,Rotting
26.17,1022.14,Rotting
26.02,1022.16,Rotting
26.09,1022.15,Rotting
26.27,1022.17,Rotting
26.11,1022.19,Rotting
26.11,1022.18,Rotting
25.83,1022.17,Rotting
25.81,1022.16,Rotting
25.83,1022.15,Rotting
25.9,1022.14,Rotting
25.71,1022.13,Rotting
25.73,1022.15,Rotting
25.79,1022.17,Rotting
25.64,1022.19,Rotting
25.7,1022.21,Rotting
25.53,1022.23,Rotting
25.72,1022.22,Rotting
25.84,1022.24,Rotting
25.86,1022.26,Rotting
25.89,1022.25,Rotting
25.59,1022.27,Rotting
25.79,1022.26,Rotting
25.6,1022.24,Rotting
25.51,1022.24,Rotting
25.26,1022.26,Rotting
25.3,1022.25,Rotting
25.33,1022.27,Rotting
25.5,1022.29,Rotting
25.63,1022.31,Rotting
25.8,1022.3,Rotting
25.55,1022.28,Rotting
25.46,1022.27,Rotting
25.19,1022.29,Rotting
25.79,1022.28,Rotting
25.31,1022.27,Rotting
25.27,1022.29,Rotting
25.3,1022.31,Rotting
25.49,1022.33,Rotting
25.56,1022.31,Rotting
25.89,1022.3,Rotting
25.73,1022.28,Rotting
25.63,1022.27,Rotting
25.72,1022.29,Rotting
25.67,1022.28,Rotting
25.63,1022.3,Rotting
25.55,1022.32,Rotting
25.47,1022.34,Rotting
25.36,1022.36,Rotting
25.3,1022.34,Rotting
25.25,1022.33,Rotting
25.13,1022.35,Rotting
25.07,1022.34,Rotting
25.04,1022.36,Rotting
25.05,1022.38,Rotting
25.18,1022.4,Rotting
25.23,1022.39,Rotting
25.1,1022.41,Rotting
25.05,1022.43,Rotting
25.13,1022.45,Rotting
25.08,1022.47,Rotting
24.9,1022.49,Rotting
24.59,1022.47,Rotting
24.6,1022.49,Rotting
24.68,1022.51,Rotting
24.75,1022.5,Rotting
25.03,1022.48,Rotting
25.22,1022.46,Rotting
25.2,1022.45,Rotting
25.22,1022.47,Rotting
25.2,1022.49,Rotting
25.2,1022.47,Rotting
25.16,1022.49,Rotting
25.06,1022.51,Rotting
25,1022.5,Rotting
24.89,1022.48,Rotting
24.75,1022.46,Rotting
24.88,1022.48,Rotting
25.05,1022.46,Rotting
24.95,1022.48,Rotting
25.03,1022.5,Rotting
25.83,1022.52,Rotting
25.69,1022.54,Rotting
25.55,1022.52,Rotting
25.45,1022.54,Rotting
25.43,1022.52,Rotting
25.21,1022.51,Rotting
25.08,1022.53,Rotting
25.16,1022.51,Rotting
25.15,1022.5,Rotting
25.04,1022.52,Rotting
25.11,1022.51,Rotting
25.11,1022.53,Rotting
25.25,1022.51,Rotting
25.25,1022.53,Rotting
25.12,1022.51,Rotting
25.05,1022.53,Rotting
25.2,1022.51,Rotting
25.31,1022.5,Rotting
25.18,1022.52,Rotting
25.07,1022.54,Rotting
25.07,1022.52,Rotting
24.92,1022.51,Rotting
25.08,1022.53,Rotting
25.19,1022.51,Rotting
25.19,1022.53,Rotting
25.28,1022.51,Rotting
25.36,1022.5,Rotting
25.86,1022.52,Rotting
26.51,1022.51,Rotting
25.91,1022.5,Rotting
25.51,1022.52,Rotting
25.51,1022.54,Rotting
25.44,1022.52,Rotting
25.24,1022.51,Rotting
25.21,1022.5,Rotting
25.2,1022.48,Rotting
25.16,1022.46,Rotting
25.2,1022.48,Rotting
25.18,1022.5,Rotting
25.07,1022.48,Rotting
25.11,1022.5,Rotting
25.06,1022.52,Rotting
25.03,1022.51,Rotting
25.03,1022.53,Rotting
25.02,1022.55,Rotting
25.07,1022.57,Rotting
25.1,1022.56,Rotting
25.05,1022.54,Rotting
25.06,1022.56,Rotting
24.94,1022.54,Rotting
24.87,1022.52,Rotting
24.81,1022.54,Rotting
24.82,1022.56,Rotting
24.91,1022.58,Rotting
25.01,1022.57,Rotting
25.08,1022.59,Rotting
25.09,1022.61,Rotting
25.03,1022.63,Rotting
24.87,1022.62,Rotting
24.93,1022.64,Rotting
24.91,1022.63,Rotting
24.94,1022.65,Rotting
24.93,1022.67,Rotting
24.93,1022.65,Rotting
24.89,1022.63,Rotting
24.81,1022.62,Rotting
24.72,1022.64,Rotting
24.68,1022.66,Rotting
24.61,1022.64,Rotting
24.72,1022.66,Rotting
24.77,1022.64,Rotting
24.78,1022.63,Rotting
24.8,1022.65,Rotting
24.84,1022.67,Rotting
24.94,1022.65,Rotting
25.02,1022.63,Rotting
25.1,1022.62,Rotting
25,1022.64,Rotting
24.99,1022.66,Rotting
25.08,1022.68,Rotting
25.14,1022.66,Rotting
25.13,1022.68,Rotting
25.1,1022.7,Rotting
25.1,1022.72,Rotting
25.1,1022.74,Rotting
25.16,1022.72,Rotting
25.13,1022.74,Rotting
25.06,1022.76,Rotting
25.06,1022.78,Rotting
25.07,1022.8,Rotting
24.93,1022.82,Rotting
24.87,1022.84,Rotting
24.86,1022.82,Rotting
24.85,1022.84,Rotting
24.84,1022.82,Rotting
24.77,1022.84,Rotting
24.87,1022.82,Rotting
24.94,1022.84,Rotting
24.93,1022.82,Rotting
25,1022.8,Rotting
25.05,1022.82,Rotting
24.83,1022.84,Rotting
24.99,1022.82,Rotting
24.96,1022.84,Rotting
24.8,1022.86,Rotting
24.85,1022.84,Rotting
24.98,1022.82,Rotting
24.99,1022.84,Rotting
24.95,1022.82,Rotting
24.88,1022.84,Rotting
24.93,1022.82,Rotting
24.93,1022.84,Rotting
24.77,1022.86,Rotting
24.67,1022.84,Rotting
24.59,1022.82,Rotting
24.7,1022.8,Rotting
24.78,1022.82,Rotting
24.76,1022.84,Rotting
24.84,1022.82,Rotting
24.9,1022.8,Rotting
24.88,1022.79,Rotting
24.9,1022.78,Rotting
24.74,1022.8,Rotting
24.68,1022.82,Rotting
24.73,1022.84,Rotting
24.71,1022.86,Rotting
24.85,1022.84,Rotting
24.5,1022.86,Rotting
24.46,1022.84,Rotting
24.61,1022.86,Rotting
24.81,1022.84,Rotting
24.87,1022.82,Rotting
24.81,1022.84,Rotting
24.93,1022.86,Rotting
25.12,1022.84,Rotting
25.11,1022.86,Rotting
25.04,1022.88,Rotting
24.98,1022.86,Rotting
24.63,1022.84,Rotting
24.5,1022.82,Rotting
