Temp,Chicken,Label
27.76,1025.24,Rotting
27.71,1025.26,Rotting
27.65,1025.25,Rotting
27.7,1025.24,Rotting
27.67,1025.26,Rotting
27.62,1025.28,Rotting
27.59,1025.3,Rotting
27.6,1025.32,Rotting
27.66,1025.34,Rotting
27.66,1025.33,Rotting
27.68,1025.32,Rotting
27.68,1025.34,Rotting
27.7,1025.36,Rotting
27.75,1025.38,Rotting
27.77,1025.4,Rotting
27.78,1025.39,Rotting
27.76,1025.38,Rotting
27.81,1025.37,Rotting
27.85,1025.39,Rotting
27.89,1025.38,Rotting
27.86,1025.37,Rotting
27.92,1025.36,Rotting
27.93,1025.38,Rotting
27.99,1025.4,Rotting
28.02,1025.39,Rotting
28.06,1025.38,Rotting
28.08,1025.37,Rotting
28.06,1025.39,Rotting
28.11,1025.38,Rotting
28.11,1025.37,Rotting
27.96,1025.36,Rotting
27.79,1025.38,Rotting
27.72,1025.37,Rotting
27.64,1025.39,Rotting
27.63,1025.41,Rotting
27.55,1025.4,Rotting
27.57,1025.39,Rotting
27.56,1025.38,Rotting
27.53,1025.37,Rotting
27.51,1025.39,Rotting
27.55,1025.41,Rotting
27.56,1025.43,Rotting
27.58,1025.42,Rotting
27.64,1025.41,Rotting
27.79,1025.43,Rotting
27.87,1025.45,Rotting
27.77,1025.44,Rotting
27.84,1025.46,Rotting
27.84,1025.46,Rotting
27.84,1025.48,Rotting
27.91,1025.47,Rotting
28.08,1025.49,Rotting
28.32,1025.48,Rotting
28.54,1025.47,Rotting
29.18,1025.46,Rotting
29.55,1025.48,Rotting
29.02,1025.5,Rotting
29.2,1025.52,Rotting
28.67,1025.51,Rotting
28.5,1025.5,Rotting
28.46,1025.49,Rotting
28.12,1025.51,Rotting
28.38,1025.5,Rotting
28.61,1025.49,Rotting
28.22,1025.51,Rotting
28.29,1025.5,Rotting
28.31,1025.49,Rotting
27.99,1025.51,Rotting
28.08,1025.5,Rotting
29.19,1025.52,Rotting
29.23,1025.51,Rotting
29.34,1025.53,Rotting
29.06,1025.52,Rotting
28.94,1025.54,Rotting
29.07,1025.54,Rotting
29.06,1025.56,Rotting
29.54,1025.55,Rotting
29.48,1025.54,Rotting
29.22,1025.54,Rotting
29.17,1025.54,Rotting
29.25,1025.54,Rotting
29,1025.54,Rotting
28.73,1025.54,Rotting
28.47,1025.56,Rotting
29.11,1025.58,Rotting
28.8,1025.57,Rotting
29.38,1025.56,Rotting
29.42,1025.55,Rotting
29.34,1025.57,Rotting
29.02,1025.56,Rotting
28.93,1025.55,Rotting
28.81,1025.57,Rotting
29.12,1025.56,Rotting
28.48,1025.55,Rotting
28.12,1025.54,Rotting
28.61,1025.54,Rotting
28.72,1025.54,Rotting
28.68,1025.56,Rotting
28.69,1025.55,Rotting
28.84,1025.54,Rotting
28.81,1025.56,Rotting
28.78,1025.55,Rotting
29.08,1025.54,Rotting
28.8,1025.56,Rotting
28.69,1025.58,Rotting
28.16,1025.6,Rotting
28.22,1025.62,Rotting
27.85,1025.61,Rotting
27.95,1025.63,Rotting
27.67,1025.65,Rotting
27.8,1025.64,Rotting
27.81,1025.66,Rotting
27.71,1025.68,Rotting
27.93,1025.7,Rotting
27.8,1025.69,Rotting
27.58,1025.71,Rotting
27.37,1025.73,Rotting
27.73,1025.75,Rotting
27.58,1025.77,Rotting
27.52,1025.79,Rotting
27.46,1025.79,Rotting
27.51,1025.79,Rotting
27.41,1025.79,Rotting
27.35,1025.79,Rotting
27.28,1025.79,Rotting
27.31,1025.81,Rotting
27.44,1025.83,Rotting
27.3,1025.85,Rotting
27.32,1025.87,Rotting
27.55,1025.89,Rotting
27.73,1025.91,Rotting
27.03,1025.93,Rotting
26.77,1025.95,Rotting
26.73,1025.97,Rotting
27.07,1025.96,Rotting
27.17,1025.98,Rotting
26.62,1025.97,Rotting
26.72,1025.96,Rotting
26.75,1025.96,Rotting
26.56,1025.96,Rotting
26.59,1025.98,Rotting
26.26,1026,Rotting
26.51,1026.02,Rotting
26.52,1026.04,Rotting
25.86,1026.06,Rotting
26.66,1026.05,Rotting
26.96,1026.04,Rotting
26.95,1026.04,Rotting
26.84,1026.06,Rotting
27.04,1026.05,Rotting
27.02,1026.04,Rotting
26.98,1026.06,Rotting
26.4,1026.08,Rotting
26.42,1026.07,Rotting
26.34,1026.09,Rotting
26.25,1026.11,Rotting
26.46,1026.13,Rotting
26.73,1026.12,Rotting
26.56,1026.11,Rotting
26.57,1026.1,Rotting
26.74,1026.09,Rotting
26.92,1026.11,Rotting
26.91,1026.1,Rotting
27.04,1026.09,Rotting
26.62,1026.08,Rotting
26.58,1026.07,Rotting
26.77,1026.09,Rotting
26.56,1026.08,Rotting
26.56,1026.1,Rotting
26.77,1026.09,Rotting
26.4,1026.11,Rotting
26.38,1026.13,Rotting
26.62,1026.12,Rotting
26.5,1026.14,Rotting
26.72,1026.16,Rotting
26.58,1026.15,Rotting
26.19,1026.14,Rotting
26.49,1026.13,Rotting
26.63,1026.15,Rotting
26.41,1026.17,Rotting
26.35,1026.16,Rotting
25.85,1026.18,Rotting
26.54,1026.17,Rotting
26.59,1026.16,Rotting
26.53,1026.18,Rotting
26.48,1026.2,Rotting
26.41,1026.22,Rotting
26.33,1026.24,Rotting
26.51,1026.26,Rotting
26.23,1026.28,Rotting
26.16,1026.27,Rotting
26.17,1026.26,Rotting
26.25,1026.28,Rotting
26.16,1026.3,Rotting
25.88,1026.32,Rotting
26.33,1026.34,Rotting
26.24,1026.36,Rotting
26.13,1026.35,Rotting
25.73,1026.37,Rotting
25.56,1026.39,Rotting
26.06,1026.38,Rotting
26.12,1026.4,Rotting
25.37,1026.42,Rotting
25.34,1026.44,Rotting
25.57,1026.46,Rotting
25.18,1026.48,Rotting
25.32,1026.5,Rotting
25.58,1026.49,Rotting
25.89,1026.51,Rotting
25.73,1026.57,Rotting
25.79,1026.59,Rotting
26.09,1026.61,Rotting
26.05,1026.6,Rotting
26.01,1026.62,Rotting
26.04,1026.61,Rotting
25.91,1026.6,Rotting
25.97,1026.59,Rotting
26.05,1026.61,Rotting
25.97,1026.6,Rotting
25.79,1026.62,Rotting
25.9,1026.64,Rotting
25.96,1026.63,Rotting
25.99,1026.65,Rotting
26.04,1026.64,Rotting
26.08,1026.63,Rotting
26.07,1026.62,Rotting
26.04,1026.64,Rotting
26.22,1026.66,Rotting
26.45,1026.65,Rotting
26.46,1026.67,Rotting
26.48,1026.66,Rotting
26.07,1026.68,Rotting
25.71,1026.7,Rotting
25.67,1026.72,Rotting
25.58,1026.74,Rotting
25.91,1026.76,Rotting
25.82,1026.78,Rotting
26.02,1026.77,Rotting
26.04,1026.76,Rotting
25.57,1026.78,Rotting
25.41,1026.77,Rotting
25.43,1026.79,Rotting
25.39,1026.81,Rotting
24.86,1026.8,Rotting
24.92,1026.79,Rotting
25,1026.79,Rotting
25.15,1026.79,Rotting
25.73,1026.81,Rotting
25.44,1026.8,Rotting
25.59,1026.79,Rotting
25.14,1026.81,Rotting
24.71,1026.8,Rotting
25.07,1026.82,Rotting
25.2,1026.84,Rotting
25.42,1026.83,Rotting
25.42,1026.82,Rotting
25.36,1026.81,Rotting
25.63,1026.8,Rotting
25.19,1026.82,Rotting
25.42,1026.81,Rotting
25.29,1026.8,Rotting
25.33,1026.79,Rotting
24.74,1026.79,Rotting
24.27,1026.81,Rotting
24.74,1026.8,Rotting
24.88,1026.82,Rotting
24.68,1026.81,Rotting
24.52,1026.8,Rotting
24.71,1026.79,Rotting
24.51,1026.79,Rotting
24.36,1026.81,Rotting
24.18,1026.83,Rotting
24.37,1026.82,Rotting
24.38,1026.81,Rotting
24.27,1026.83,Rotting
23.98,1026.82,Rotting
24.75,1026.81,Rotting
24.86,1026.83,Rotting
24.54,1026.85,Rotting
24.1,1026.84,Rotting
24.69,1026.83,Rotting
24.97,1026.85,Rotting
24.59,1026.84,Rotting
24.27,1026.83,Rotting
23.95,1026.82,Rotting
24.06,1026.84,Rotting
25.56,1026.83,Rotting
25.14,1026.82,Rotting
24.85,1026.84,Rotting
23.86,1026.86,Rotting
24.1,1026.88,Rotting
24.19,1026.9,Rotting
24.36,1026.89,Rotting
24.02,1026.91,Rotting
23.91,1026.9,Rotting
24.92,1026.92,Rotting
25.56,1026.94,Rotting
25.91,1026.96,Rotting
26.14,1026.98,Rotting
27.31,1026.97,Rotting
24.59,1026.99,Rotting
23.62,1027.01,Rotting
23.53,1027,Rotting
23.8,1026.99,Rotting
24.22,1027.01,Rotting
24.48,1027.03,Rotting
24.32,1027.02,Rotting
23.89,1027.01,Rotting
24.27,1027.03,Rotting
24.02,1027.02,Rotting
23.69,1027.01,Rotting
23.83,1027,Rotting
24.17,1027.02,Rotting
24.23,1027.04,Rotting
23.79,1027.04,Rotting
23.76,1027.06,Rotting
23.81,1027.08,Rotting
24.7,1027.07,Rotting
24.57,1027.09,Rotting
24.47,1027.08,Rotting
24.24,1027.07,Rotting
24.36,1027.06,Rotting
24.53,1027.08,Rotting
24.83,1027.1,Rotting
24.89,1027.09,Rotting
24.79,1027.08,Rotting
26.91,1027.43,Rotting
26.97,1027.42,Rotting
27.04,1027.41,Rotting
27.12,1027.4,Rotting
27.13,1027.39,Rotting
27.18,1027.38,Rotting
27.02,1027.37,Rotting
26.95,1027.36,Rotting
26.95,1027.35,Rotting
26.92,1027.37,Rotting
26.92,1027.39,Rotting
26.86,1027.38,Rotting
26.91,1027.4,Rotting
26.93,1027.39,Rotting
27.05,1027.41,Rotting
27.29,1027.4,Rotting
27.42,1027.42,Rotting
27.49,1027.44,Rotting
27.5,1027.46,Rotting
27.53,1027.46,Rotting
27.53,1027.46,Rotting
27.52,1027.46,Rotting
27.51,1027.46,Rotting
27.55,1027.48,Rotting
27.57,1027.47,Rotting
27.57,1027.49,Rotting
27.6,1027.51,Rotting
27.63,1027.53,Rotting
27.67,1027.55,Rotting
27.64,1027.57,Rotting
27.62,1027.59,Rotting
27.62,1027.58,Rotting
27.63,1027.57,Rotting
27.66,1027.59,Rotting
27.64,1027.61,Rotting
27.66,1027.6,Rotting
27.69,1027.62,Rotting
27.73,1027.64,Rotting
27.78,1027.63,Rotting
27.83,1027.62,Rotting
27.85,1027.64,Rotting
27.82,1027.63,Rotting
27.78,1027.65,Rotting
27.79,1027.67,Rotting
27.78,1027.66,Rotting
27.78,1027.65,Rotting
27.74,1027.67,Rotting
27.76,1027.66,Rotting
27.74,1027.68,Rotting
27.75,1027.67,Rotting
27.79,1027.69,Rotting
27.77,1027.68,Rotting
27.77,1027.7,Rotting
27.77,1027.72,Rotting
27.76,1027.71,Rotting
27.76,1027.7,Rotting
27.79,1027.69,Rotting
27.8,1027.68,Rotting
27.79,1027.7,Rotting
27.83,1027.72,Rotting
27.8,1027.71,Rotting
27.75,1027.73,Rotting
27.7,1027.72,Rotting
27.69,1027.71,Rotting
27.69,1027.73,Rotting
27.68,1027.75,Rotting
27.68,1027.77,Rotting
27.69,1027.76,Rotting
27.68,1027.75,Rotting
27.65,1027.74,Rotting
27.62,1027.73,Rotting
27.63,1027.72,Rotting
27.66,1027.74,Rotting
27.67,1027.73,Rotting
27.68,1027.75,Rotting
27.7,1027.77,Rotting
27.75,1027.79,Rotting
27.75,1027.79,Rotting
27.79,1027.79,Rotting
27.83,1027.81,Rotting
27.83,1027.83,Rotting
27.81,1027.85,Rotting
27.79,1027.84,Rotting
27.79,1027.83,Rotting
27.84,1027.82,Rotting
27.49,1027.81,Rotting
27.67,1027.8,Rotting
28.06,1027.82,Rotting
28.14,1027.81,Rotting
27.63,1027.8,Rotting
27.93,1027.82,Rotting
28.24,1027.84,Rotting
28.32,1027.83,Rotting
27.92,1027.82,Rotting
27.81,1027.81,Rotting
27.78,1027.8,Rotting
27.57,1027.82,Rotting
27.71,1027.81,Rotting
27.61,1027.83,Rotting
27.3,1027.85,Rotting
27.1,1027.84,Rotting
27.25,1027.86,Rotting
27.32,1027.85,Rotting
27.18,1027.87,Rotting
27.13,1027.86,Rotting
27.48,1027.85,Rotting
27.32,1027.87,Rotting
27.07,1027.86,Rotting
26.85,1027.88,Rotting
27.03,1027.87,Rotting
26.57,1027.89,Rotting
26.28,1027.88,Rotting
26.6,1027.9,Rotting
26.72,1027.89,Rotting
26.76,1027.88,Rotting
26.9,1027.87,Rotting
26.91,1027.86,Rotting
26.62,1027.88,Rotting
26.56,1027.87,Rotting
27.42,1027.86,Rotting
27.01,1027.85,Rotting
27.08,1027.84,Rotting
27.27,1027.83,Rotting
27.67,1027.85,Rotting
28.05,1027.87,Rotting
28.06,1027.86,Rotting
27.78,1027.88,Rotting
27.53,1027.87,Rotting
27.56,1027.89,Rotting
27.54,1027.88,Rotting
27.33,1027.87,Rotting
27.33,1027.89,Rotting
27.05,1027.91,Rotting
27.07,1027.93,Rotting
26.99,1027.92,Rotting
27.37,1027.94,Rotting
27.23,1027.93,Rotting
27.09,1027.92,Rotting
27.13,1027.94,Rotting
27.06,1027.96,Rotting
27,1027.98,Rotting
26.89,1027.97,Rotting
26.52,1027.99,Rotting
26.5,1027.98,Rotting
26.43,1027.97,Rotting
26.39,1027.96,Rotting
26.52,1027.98,Rotting
26.79,1028,Rotting
26.56,1028.02,Rotting
26.28,1028.01,Rotting
26.18,1028,Rotting
26.28,1027.99,Rotting
26.46,1027.98,Rotting
26.34,1027.97,Rotting
26.46,1027.99,Rotting
26.38,1028.01,Rotting
26.28,1028,Rotting
26.19,1027.99,Rotting
26.21,1028.01,Rotting
26.17,1028,Rotting
26.02,1028.02,Rotting
26.09,1028.04,Rotting
26.27,1028.06,Rotting
26.11,1028.05,Rotting
26.11,1028.04,Rotting
25.83,1028.06,Rotting
25.81,1028.08,Rotting
25.83,1028.1,Rotting
25.9,1028.09,Rotting
25.71,1028.11,Rotting
25.73,1028.1,Rotting
25.79,1028.12,Rotting
25.64,1028.11,Rotting
24.68,1028.29,Rotting
24.75,1028.31,Rotting
25.03,1028.3,Rotting
25.22,1028.29,Rotting
25.2,1028.28,Rotting
25.22,1028.27,Rotting
25.2,1028.26,Rotting
25.2,1028.25,Rotting
25.16,1028.24,Rotting
25.06,1028.26,Rotting
25,1028.28,Rotting
24.89,1028.27,Rotting
24.75,1028.29,Rotting
24.88,1028.28,Rotting
25.05,1028.27,Rotting
24.95,1028.26,Rotting
25.03,1028.28,Rotting
25.83,1028.3,Rotting
25.69,1028.32,Rotting
25.55,1028.31,Rotting
25.45,1028.3,Rotting
25.43,1028.32,Rotting
25.21,1028.31,Rotting
25.08,1028.33,Rotting
25.16,1028.32,Rotting
25.15,1028.31,Rotting
25.04,1028.3,Rotting
25.11,1028.32,Rotting
25.11,1028.34,Rotting
25.25,1028.36,Rotting
25.25,1028.35,Rotting
25.12,1028.34,Rotting
25.05,1028.33,Rotting
25.2,1028.32,Rotting
25.31,1028.34,Rotting
25.18,1028.33,Rotting
25.07,1028.35,Rotting
25.07,1028.37,Rotting
24.92,1028.36,Rotting
25.08,1028.35,Rotting
25.19,1028.37,Rotting
25.19,1028.36,Rotting
25.28,1028.38,Rotting
25.36,1028.4,Rotting
25.86,1028.39,Rotting
26.51,1028.41,Rotting
25.91,1028.43,Rotting
25.51,1028.45,Rotting
25.51,1028.47,Rotting
25.44,1028.46,Rotting
25.24,1028.48,Rotting
25.21,1028.5,Rotting
25.2,1028.52,Rotting
25.16,1028.54,Rotting
25.2,1028.53,Rotting
25.18,1028.52,Rotting
25.07,1028.51,Rotting
25.11,1028.5,Rotting
25.06,1028.49,Rotting
25.03,1028.48,Rotting
25.03,1028.5,Rotting
25.02,1028.52,Rotting
25.07,1028.51,Rotting
25.1,1028.5,Rotting
25.05,1028.49,Rotting
25.06,1028.48,Rotting
24.94,1028.47,Rotting
24.87,1028.49,Rotting
24.81,1028.51,Rotting
24.82,1028.5,Rotting
24.91,1028.52,Rotting
25.01,1028.54,Rotting
25.08,1028.53,Rotting
25.09,1028.55,Rotting
25.03,1028.57,Rotting
24.87,1028.56,Rotting
24.93,1028.55,Rotting
24.91,1028.54,Rotting
24.94,1028.56,Rotting
24.93,1028.58,Rotting
24.93,1028.6,Rotting
24.89,1028.59,Rotting
24.81,1028.58,Rotting
24.72,1028.6,Rotting
24.68,1028.59,Rotting
24.61,1028.61,Rotting
24.72,1028.6,Rotting
24.77,1028.62,Rotting
24.78,1028.64,Rotting
24.8,1028.63,Rotting
24.84,1028.65,Rotting
24.94,1028.67,Rotting
25.02,1028.69,Rotting
25.1,1028.71,Rotting
25,1028.73,Rotting
24.99,1028.72,Rotting
25.08,1028.74,Rotting
25.14,1028.76,Rotting
25.13,1028.78,Rotting
25.1,1028.8,Rotting
25.1,1028.79,Rotting
25.1,1028.78,Rotting
25.16,1028.77,Rotting
25.13,1028.79,Rotting
25.06,1028.81,Rotting
25.06,1028.83,Rotting
25.07,1028.85,Rotting
24.93,1028.84,Rotting
24.87,1028.86,Rotting
24.86,1028.88,Rotting
24.85,1028.87,Rotting
24.84,1028.89,Rotting
24.77,1028.91,Rotting
24.87,1028.93,Rotting
24.94,1028.95,Rotting
24.93,1028.94,Rotting
25,1028.93,Rotting
25.05,1028.92,Rotting
24.83,1028.94,Rotting
24.99,1028.93,Rotting
24.96,1028.92,Rotting
24.8,1028.91,Rotting
24.85,1028.9,Rotting
24.98,1028.89,Rotting
24.99,1028.91,Rotting
24.95,1028.9,Rotting
24.88,1028.89,Rotting
24.93,1028.88,Rotting
24.93,1028.87,Rotting
24.77,1028.86,Rotting
24.67,1028.85,Rotting
24.59,1028.87,Rotting
24.7,1028.89,Rotting
24.78,1028.91,Rotting
24.76,1028.9,Rotting
24.84,1028.89,Rotting
24.9,1028.91,Rotting
24.88,1028.9,Rotting
24.9,1028.89,Rotting
24.74,1028.91,Rotting
24.68,1028.93,Rotting
24.73,1028.92,Rotting
24.71,1028.94,Rotting
24.85,1028.96,Rotting
24.5,1028.98,Rotting
24.46,1028.97,Rotting
24.61,1028.99,Rotting
24.81,1029.01,Rotting
24.87,1029,Rotting
24.81,1028.99,Rotting
24.93,1028.98,Rotting
25.12,1028.97,Rotting
25.11,1028.99,Rotting
25.04,1029.01,Rotting
24.98,1029,Rotting
24.63,1029.02,Rotting
24.5,1029.01,Rotting
24.46,1029.03,Rotting
24.48,1029.05,Rotting
24.46,1029.04,Rotting
24.29,1029.03,Rotting
24.35,1029.02,Rotting
24.31,1029.04,Rotting
24.4,1029.06,Rotting
24.48,1029.08,Rotting
24.42,1029.07,Rotting
24.33,1029.06,Rotting
24.34,1029.08,Rotting
24.47,1029.07,Rotting
24.44,1029.06,Rotting
24.32,1029.05,Rotting
24.04,1029.6,Rotting
24.24,1029.59,Rotting
24.38,1029.61,Rotting
24.48,1029.6,Rotting
24.6,1029.62,Rotting
24.48,1029.64,Rotting
24.57,1029.63,Rotting
24.64,1029.62,Rotting
24.6,1029.61,Rotting
24.6,1029.6,Rotting
24.75,1029.59,Rotting
24.74,1029.61,Rotting
24.8,1029.6,Rotting
24.81,1029.62,Rotting
24.67,1029.61,Rotting
24.71,1029.63,Rotting
24.69,1029.62,Rotting
24.82,1029.64,Rotting
25.07,1029.63,Rotting
25.07,1029.65,Rotting
25.07,1029.67,Rotting
24.96,1029.69,Rotting
25.01,1029.68,Rotting
25.14,1029.7,Rotting
25.26,1029.72,Rotting
24.93,1029.74,Rotting
24.96,1029.76,Rotting
24.86,1029.78,Rotting
25.13,1029.8,Rotting
25.1,1029.82,Rotting
25.17,1029.84,Rotting
25.1,1029.83,Rotting
25.18,1029.85,Rotting
25.05,1029.84,Rotting
25.15,1029.86,Rotting
25.04,1029.85,Rotting
24.98,1029.87,Rotting
25.04,1029.86,Rotting
25.05,1029.88,Rotting
25.14,1029.9,Rotting
25.16,1029.89,Rotting
25.02,1029.88,Rotting
25.28,1029.9,Rotting
25.38,1029.89,Rotting
25.2,1029.91,Rotting
25.2,1029.93,Rotting
25.21,1029.95,Rotting
25.16,1029.97,Rotting
25.15,1029.96,Rotting
25.22,1029.95,Rotting
25.02,1029.94,Rotting
25.05,1029.93,Rotting
24.78,1029.92,Rotting
24.81,1029.91,Rotting
24.83,1029.9,Rotting
24.88,1029.92,Rotting
24.73,1029.91,Rotting
25.06,1029.9,Rotting
25.19,1029.92,Rotting
25.05,1029.94,Rotting
24.98,1029.96,Rotting
24.98,1029.95,Rotting
24.81,1029.94,Rotting
24.82,1029.96,Rotting
24.55,1029.95,Rotting
24.62,1029.94,Rotting
24.7,1029.93,Rotting
24.86,1029.95,Rotting
25,1029.97,Rotting
24.8,1029.96,Rotting
24.86,1029.98,Rotting
25.02,1029.97,Rotting
24.87,1029.99,Rotting
24.87,1030.01,Rotting
24.98,1030.03,Rotting
25.06,1030.02,Rotting
24.97,1030.04,Rotting
24.92,1030.06,Rotting
24.89,1030.08,Rotting
24.66,1030.1,Rotting
24.77,1030.12,Rotting
24.93,1030.14,Rotting
24.63,1030.16,Rotting
24.76,1030.15,Rotting
24.81,1030.17,Rotting
24.68,1030.19,Rotting
24.79,1030.18,Rotting
24.74,1030.17,Rotting
24.67,1030.19,Rotting
24.66,1030.21,Rotting
24.72,1030.2,Rotting
24.58,1030.22,Rotting
24.68,1030.24,Rotting
24.73,1030.26,Rotting
24.78,1030.28,Rotting
24.76,1030.27,Rotting
24.58,1030.26,Rotting
24.69,1030.25,Rotting
24.77,1030.24,Rotting
24.96,1030.23,Rotting
25.31,1030.25,Rotting
25.27,1030.24,Rotting
25.21,1030.26,Rotting
25.11,1030.25,Rotting
24.92,1030.27,Rotting
24.8,1030.29,Rotting
24.6,1030.28,Rotting
24.59,1030.27,Rotting
24.41,1030.26,Rotting
24.51,1030.28,Rotting
24.52,1030.3,Rotting
24.52,1030.29,Rotting
24.3,1030.31,Rotting
24.67,1030.33,Rotting
24.59,1030.32,Rotting
24.37,1030.31,Rotting
24.26,1030.33,Rotting
24.54,1030.35,Rotting
24.43,1030.37,Rotting
24.39,1030.36,Rotting
24.45,1030.38,Rotting
24.35,1030.4,Rotting
24.27,1030.39,Rotting
24.4,1030.41,Rotting
24.43,1030.4,Rotting
24.43,1030.42,Rotting
24.29,1030.44,Rotting
24.19,1030.46,Rotting
24.22,1030.45,Rotting
24.23,1030.44,Rotting
24.16,1030.43,Rotting
24.19,1030.45,Rotting
24.17,1030.47,Rotting
24.11,1030.49,Rotting
24.11,1030.48,Rotting
24.01,1030.47,Rotting
23.95,1030.46,Rotting
24.23,1030.45,Rotting
24.27,1030.47,Rotting
24.09,1030.46,Rotting
24.13,1030.48,Rotting
24.01,1030.47,Rotting
23.97,1030.46,Rotting
23.91,1030.45,Rotting
23.93,1030.47,Rotting
23.96,1030.46,Rotting
23.98,1030.45,Rotting
24,1030.44,Rotting
24.06,1030.46,Rotting
23.92,1030.45,Rotting
23.97,1030.47,Rotting
24,1030.46,Rotting
24.06,1030.48,Rotting
23.94,1030.47,Rotting
23.86,1030.49,Rotting
23.85,1030.48,Rotting
23.87,1030.47,Rotting
23.93,1030.49,Rotting
23.86,1030.48,Rotting
23.75,1030.5,Rotting
23.97,1030.49,Rotting
23.92,1030.48,Rotting
23.96,1030.47,Rotting
24.1,1030.49,Rotting
23.95,1030.51,Rotting
24,1030.53,Rotting
23.97,1030.55,Rotting
23.91,1030.54,Rotting
23.97,1030.53,Rotting
23.97,1030.55,Rotting
23.99,1030.54,Rotting
23.94,1030.53,Rotting
23.78,1030.52,Rotting
23.96,1030.54,Rotting
24,1030.53,Rotting
24.02,1030.55,Rotting
23.92,1030.57,Rotting
23.72,1030.56,Rotting
23.82,1030.55,Rotting
23.71,1030.54,Rotting
23.72,1030.56,Rotting
23.72,1030.58,Rotting
23.69,1030.57,Rotting
23.74,1030.59,Rotting
23.7,1030.58,Rotting
23.77,1030.6,Rotting
23.76,1030.62,Rotting
23.81,1030.61,Rotting
23.84,1030.63,Rotting
23.74,1030.62,Rotting
23.77,1030.64,Rotting
23.84,1030.63,Rotting
23.94,1030.62,Rotting
23.92,1030.61,Rotting
23.82,1030.6,Rotting
23.75,1030.59,Rotting
23.68,1030.61,Rotting
23.73,1030.63,Rotting
24,1030.65,Rotting
23.83,1030.64,Rotting
23.85,1030.66,Rotting
24.03,1030.68,Rotting
23.77,1030.67,Rotting
23.65,1030.66,Rotting
23.94,1030.65,Rotting
23.93,1030.67,Rotting
24.01,1030.66,Rotting
24.1,1030.65,Rotting
24.21,1030.64,Rotting
24.24,1030.63,Rotting
24.29,1030.62,Rotting
24.21,1030.64,Rotting
24.22,1030.63,Rotting
24.18,1030.62,Rotting
24.11,1030.61,Rotting
24.1,1030.6,Rotting
23.95,1030.62,Rotting
24,1030.61,Rotting
23.92,1030.63,Rotting
23.93,1030.65,Rotting
24,1030.67,Rotting
24.05,1030.69,Rotting
24.14,1030.68,Rotting
24.14,1030.67,Rotting
23.93,1030.66,Rotting
23.86,1030.65,Rotting
24.14,1030.67,Rotting
24.27,1030.69,Rotting
24.02,1030.71,Rotting
24.06,1030.73,Rotting
24.09,1030.75,Rotting
24.14,1030.77,Rotting
24.16,1030.79,Rotting
24.11,1030.81,Rotting
23.93,1030.83,Rotting
23.84,1030.82,Rotting
23.81,1030.81,Rotting
23.87,1030.8,Rotting
24.1,1030.79,Rotting
24.31,1030.81,Rotting
24.45,1030.83,Rotting
24.38,1030.82,Rotting
24.58,1030.81,Rotting
25.06,1030.83,Rotting
24.9,1030.85,Rotting
24.38,1030.87,Rotting
24.57,1030.86,Rotting
24.66,1030.85,Rotting
24.74,1030.84,Rotting
24.71,1030.83,Rotting
24.72,1030.85,Rotting
24.65,1030.87,Rotting
24.75,1030.89,Rotting
24.75,1030.88,Rotting
24.75,1030.87,Rotting
24.77,1030.86,Rotting
24.69,1030.85,Rotting
24.88,1030.84,Rotting
24.93,1030.86,Rotting
24.91,1030.85,Rotting
24.89,1030.84,Rotting
24.97,1030.83,Rotting
24.97,1030.85,Rotting
24.95,1030.84,Rotting
24.7,1030.83,Rotting
24.81,1030.85,Rotting
24.93,1030.87,Rotting
24.98,1030.89,Rotting
24.85,1030.91,Rotting
24.89,1030.93,Rotting
24.8,1030.92,Rotting
24.77,1030.91,Rotting
25.01,1030.93,Rotting
25.47,1030.95,Rotting
25.63,1030.97,Rotting
25.47,1030.99,Rotting
25.76,1030.98,Rotting
25.51,1031,Rotting
25.35,1031.02,Rotting
25.36,1031.01,Rotting
25.15,1031,Rotting
25.03,1030.99,Rotting
25.08,1031.01,Rotting
25.01,1031.03,Rotting
24.99,1031.05,Rotting
24.92,1031.07,Rotting
24.93,1031.06,Rotting
24.99,1031.08,Rotting
24.99,1031.1,Rotting
25.33,1031.09,Rotting
25.35,1031.08,Rotting
25.5,1031.1,Rotting
25.46,1031.09,Rotting
25.4,1031.11,Rotting
25.35,1031.13,Rotting
25.33,1031.12,Rotting
25.3,1031.14,Rotting
25.32,1031.13,Rotting
25.26,1031.15,Rotting
25.14,1031.14,Rotting
25.11,1031.16,Rotting
25.59,1031.18,Rotting
26.02,1031.17,Rotting
26.13,1031.19,Rotting
26.18,1031.18,Rotting
26.19,1031.17,Rotting
26.19,1031.16,Rotting
26.2,1031.15,Rotting
26.19,1031.14,Rotting
26.21,1031.13,Rotting
26.25,1031.15,Rotting
26.28,1031.17,Rotting
26.29,1031.19,Rotting
26.29,1031.21,Rotting
26.31,1031.2,Rotting
26.24,1031.19,Rotting
26.25,1031.21,Rotting
26.26,1031.23,Rotting
26.27,1031.25,Rotting
26.26,1031.24,Rotting
26.2,1031.26,Rotting
26.17,1031.28,Rotting
26.16,1031.27,Rotting
26.16,1031.29,Rotting
26.18,1031.31,Rotting
26.2,1031.3,Rotting
26.18,1031.29,Rotting
26.17,1031.31,Rotting
26.16,1031.3,Rotting
26.12,1031.32,Rotting
26.18,1031.31,Rotting
26.14,1031.33,Rotting
